2025-03-19 14:31:47 - INFO - train data: 13259
2025-03-19 14:31:47 - INFO - train unqiue data: 13259
2025-03-19 14:31:47 - INFO - valid data: 1474
2025-03-19 14:31:47 - INFO - valid unqiue data: 1474
2025-03-19 14:36:14 - INFO - epoch-0, train_mse_loss-0.0005166, train_kl_loss-0.0030950, train_diff_loss-0.9220398, val_mse_loss-0.0189259, val_kl_loss-0.0013097, val_diff_loss-0.8209270
2025-03-19 15:55:33 - INFO - epoch-18, train_mse_loss-0.0003279, train_kl_loss-0.0079827, train_diff_loss-0.3999604, val_mse_loss-0.0005609, val_kl_loss-0.0071721, val_diff_loss-0.4120054
2025-03-19 15:59:55 - INFO - epoch-19, train_mse_loss-0.0003275, train_kl_loss-0.0078794, train_diff_loss-0.3999669, val_mse_loss-0.0005502, val_kl_loss-0.0085710, val_diff_loss-0.4159282
2025-03-19 16:04:15 - INFO - epoch-20, train_mse_loss-0.0003271, train_kl_loss-0.0082725, train_diff_loss-0.4037950, val_mse_loss-0.0005389, val_kl_loss-0.0080900, val_diff_loss-0.4105361
2025-03-19 16:08:40 - INFO - epoch-21, train_mse_loss-0.0003267, train_kl_loss-0.0080861, train_diff_loss-0.4024834, val_mse_loss-0.0005274, val_kl_loss-0.0079419, val_diff_loss-0.3940417
2025-03-19 16:13:03 - INFO - epoch-22, train_mse_loss-0.0003264, train_kl_loss-0.0078939, train_diff_loss-0.3960649, val_mse_loss-0.0005161, val_kl_loss-0.0075526, val_diff_loss-0.3886483
2025-03-19 16:17:22 - INFO - epoch-23, train_mse_loss-0.0003260, train_kl_loss-0.0080621, train_diff_loss-0.3973921, val_mse_loss-0.0005013, val_kl_loss-0.0077703, val_diff_loss-0.3909793
2025-03-19 16:21:41 - INFO - epoch-24, train_mse_loss-0.0003259, train_kl_loss-0.0080407, train_diff_loss-0.4020740, val_mse_loss-0.0004789, val_kl_loss-0.0085255, val_diff_loss-0.4119612
2025-03-19 16:26:04 - INFO - epoch-25, train_mse_loss-0.0003256, train_kl_loss-0.0077882, train_diff_loss-0.3914558, val_mse_loss-0.0004382, val_kl_loss-0.0083628, val_diff_loss-0.4207503
2025-03-19 16:30:25 - INFO - epoch-26, train_mse_loss-0.0003252, train_kl_loss-0.0080712, train_diff_loss-0.3958094, val_mse_loss-0.0004025, val_kl_loss-0.0083092, val_diff_loss-0.3946411
2025-03-19 16:34:47 - INFO - epoch-27, train_mse_loss-0.0003250, train_kl_loss-0.0081041, train_diff_loss-0.3971183, val_mse_loss-0.0003755, val_kl_loss-0.0075772, val_diff_loss-0.3974572
2025-03-19 16:39:08 - INFO - epoch-28, train_mse_loss-0.0003246, train_kl_loss-0.0080198, train_diff_loss-0.3978104, val_mse_loss-0.0003431, val_kl_loss-0.0079128, val_diff_loss-0.4059949
2025-03-19 16:43:29 - INFO - epoch-29, train_mse_loss-0.0003243, train_kl_loss-0.0083071, train_diff_loss-0.4043785, val_mse_loss-0.0003308, val_kl_loss-0.0083507, val_diff_loss-0.4060403
2025-03-19 16:47:50 - INFO - epoch-30, train_mse_loss-0.0003240, train_kl_loss-0.0080406, train_diff_loss-0.3995792, val_mse_loss-0.0003292, val_kl_loss-0.0083564, val_diff_loss-0.3870860
2025-03-19 16:52:09 - INFO - epoch-31, train_mse_loss-0.0003237, train_kl_loss-0.0080876, train_diff_loss-0.3975529, val_mse_loss-0.0003273, val_kl_loss-0.0077857, val_diff_loss-0.4002682
2025-03-19 16:56:42 - INFO - epoch-32, train_mse_loss-0.0003236, train_kl_loss-0.0081577, train_diff_loss-0.4011243, val_mse_loss-0.0003274, val_kl_loss-0.0082459, val_diff_loss-0.3952198
2025-03-19 17:01:23 - INFO - epoch-33, train_mse_loss-0.0003235, train_kl_loss-0.0080805, train_diff_loss-0.3976541, val_mse_loss-0.0003235, val_kl_loss-0.0079829, val_diff_loss-0.4052492
2025-03-19 17:05:46 - INFO - epoch-34, train_mse_loss-0.0003235, train_kl_loss-0.0081024, train_diff_loss-0.3986421, val_mse_loss-0.0003220, val_kl_loss-0.0085215, val_diff_loss-0.3945668
2025-03-19 17:10:04 - INFO - epoch-35, train_mse_loss-0.0003234, train_kl_loss-0.0082288, train_diff_loss-0.4019635, val_mse_loss-0.0003237, val_kl_loss-0.0083757, val_diff_loss-0.3998157
2025-03-19 17:14:22 - INFO - epoch-36, train_mse_loss-0.0003234, train_kl_loss-0.0080527, train_diff_loss-0.3990594, val_mse_loss-0.0003410, val_kl_loss-0.0081141, val_diff_loss-0.3984797
2025-03-19 17:18:41 - INFO - epoch-37, train_mse_loss-0.0003233, train_kl_loss-0.0082861, train_diff_loss-0.4033155, val_mse_loss-0.0003405, val_kl_loss-0.0082060, val_diff_loss-0.3852540
2025-03-19 17:23:00 - INFO - epoch-38, train_mse_loss-0.0003233, train_kl_loss-0.0080147, train_diff_loss-0.3976860, val_mse_loss-0.0003448, val_kl_loss-0.0084859, val_diff_loss-0.3970377
2025-03-19 17:27:17 - INFO - epoch-39, train_mse_loss-0.0003234, train_kl_loss-0.0080523, train_diff_loss-0.3951390, val_mse_loss-0.0003597, val_kl_loss-0.0079931, val_diff_loss-0.3910900
2025-03-19 17:31:35 - INFO - epoch-40, train_mse_loss-0.0003234, train_kl_loss-0.0081838, train_diff_loss-0.4016537, val_mse_loss-0.0003718, val_kl_loss-0.0085531, val_diff_loss-0.3986086
2025-03-19 17:35:55 - INFO - epoch-41, train_mse_loss-0.0003233, train_kl_loss-0.0081722, train_diff_loss-0.3988528, val_mse_loss-0.0003852, val_kl_loss-0.0084755, val_diff_loss-0.4079105
2025-03-19 17:40:16 - INFO - epoch-42, train_mse_loss-0.0003233, train_kl_loss-0.0080814, train_diff_loss-0.3973366, val_mse_loss-0.0003878, val_kl_loss-0.0086770, val_diff_loss-0.4042353
2025-03-19 17:44:42 - INFO - epoch-43, train_mse_loss-0.0003233, train_kl_loss-0.0081770, train_diff_loss-0.3985582, val_mse_loss-0.0003965, val_kl_loss-0.0083544, val_diff_loss-0.3952768
2025-03-19 17:49:19 - INFO - epoch-44, train_mse_loss-0.0003233, train_kl_loss-0.0081045, train_diff_loss-0.3982844, val_mse_loss-0.0003947, val_kl_loss-0.0077400, val_diff_loss-0.4027066
2025-03-19 17:54:13 - INFO - epoch-45, train_mse_loss-0.0003232, train_kl_loss-0.0081629, train_diff_loss-0.4030577, val_mse_loss-0.0004066, val_kl_loss-0.0080449, val_diff_loss-0.4064550
2025-03-19 17:58:42 - INFO - epoch-46, train_mse_loss-0.0003232, train_kl_loss-0.0081786, train_diff_loss-0.4016558, val_mse_loss-0.0004090, val_kl_loss-0.0080848, val_diff_loss-0.3940316
2025-03-19 18:03:18 - INFO - epoch-47, train_mse_loss-0.0003232, train_kl_loss-0.0083980, train_diff_loss-0.4046545, val_mse_loss-0.0004203, val_kl_loss-0.0078610, val_diff_loss-0.3957102
2025-03-19 18:07:47 - INFO - epoch-48, train_mse_loss-0.0003232, train_kl_loss-0.0079136, train_diff_loss-0.3974799, val_mse_loss-0.0004167, val_kl_loss-0.0084086, val_diff_loss-0.3948450
2025-03-19 18:12:07 - INFO - epoch-49, train_mse_loss-0.0003232, train_kl_loss-0.0080963, train_diff_loss-0.3979177, val_mse_loss-0.0004177, val_kl_loss-0.0083579, val_diff_loss-0.4033813
2025-03-19 18:16:25 - INFO - epoch-50, train_mse_loss-0.0003232, train_kl_loss-0.0081010, train_diff_loss-0.3984431, val_mse_loss-0.0004194, val_kl_loss-0.0083779, val_diff_loss-0.3851819
2025-03-19 18:20:45 - INFO - epoch-51, train_mse_loss-0.0003231, train_kl_loss-0.0081959, train_diff_loss-0.3975043, val_mse_loss-0.0004205, val_kl_loss-0.0074798, val_diff_loss-0.4106763
2025-03-19 18:25:03 - INFO - epoch-52, train_mse_loss-0.0003231, train_kl_loss-0.0080783, train_diff_loss-0.3973219, val_mse_loss-0.0004189, val_kl_loss-0.0082200, val_diff_loss-0.3846532
2025-03-19 18:25:11 - INFO - Saved new best model at epoch 52 with validation loss 0.3932921
2025-03-19 18:29:35 - INFO - epoch-53, train_mse_loss-0.0003231, train_kl_loss-0.0080556, train_diff_loss-0.3969344, val_mse_loss-0.0004135, val_kl_loss-0.0083020, val_diff_loss-0.4070925
2025-03-19 18:33:57 - INFO - epoch-54, train_mse_loss-0.0003231, train_kl_loss-0.0082498, train_diff_loss-0.3987462, val_mse_loss-0.0004163, val_kl_loss-0.0080408, val_diff_loss-0.3904180
2025-03-19 18:38:29 - INFO - epoch-55, train_mse_loss-0.0003230, train_kl_loss-0.0081043, train_diff_loss-0.3958285, val_mse_loss-0.0004059, val_kl_loss-0.0075974, val_diff_loss-0.4017403
2025-03-19 18:42:59 - INFO - epoch-56, train_mse_loss-0.0003230, train_kl_loss-0.0081112, train_diff_loss-0.3993365, val_mse_loss-0.0004072, val_kl_loss-0.0078921, val_diff_loss-0.4024667
2025-03-19 18:47:31 - INFO - epoch-57, train_mse_loss-0.0003230, train_kl_loss-0.0079972, train_diff_loss-0.3975893, val_mse_loss-0.0004010, val_kl_loss-0.0085849, val_diff_loss-0.3959106
2025-03-19 18:52:07 - INFO - epoch-58, train_mse_loss-0.0003230, train_kl_loss-0.0082840, train_diff_loss-0.3994711, val_mse_loss-0.0004030, val_kl_loss-0.0077687, val_diff_loss-0.4125330
2025-03-19 18:56:47 - INFO - epoch-59, train_mse_loss-0.0003229, train_kl_loss-0.0083033, train_diff_loss-0.4050669, val_mse_loss-0.0004021, val_kl_loss-0.0087753, val_diff_loss-0.4177634
2025-03-19 19:01:19 - INFO - epoch-60, train_mse_loss-0.0003229, train_kl_loss-0.0081475, train_diff_loss-0.3981909, val_mse_loss-0.0003968, val_kl_loss-0.0086566, val_diff_loss-0.3895927
2025-03-19 19:05:46 - INFO - epoch-61, train_mse_loss-0.0003229, train_kl_loss-0.0081273, train_diff_loss-0.3995028, val_mse_loss-0.0003962, val_kl_loss-0.0079322, val_diff_loss-0.4061392
2025-03-19 19:10:11 - INFO - epoch-62, train_mse_loss-0.0003229, train_kl_loss-0.0080207, train_diff_loss-0.3979717, val_mse_loss-0.0003960, val_kl_loss-0.0080346, val_diff_loss-0.3905110
2025-03-19 19:14:39 - INFO - epoch-63, train_mse_loss-0.0003228, train_kl_loss-0.0082345, train_diff_loss-0.3997999, val_mse_loss-0.0003951, val_kl_loss-0.0086583, val_diff_loss-0.3996663
2025-03-19 19:18:59 - INFO - epoch-64, train_mse_loss-0.0003228, train_kl_loss-0.0081350, train_diff_loss-0.3984679, val_mse_loss-0.0003916, val_kl_loss-0.0084706, val_diff_loss-0.3900285
2025-03-19 19:23:22 - INFO - epoch-65, train_mse_loss-0.0003228, train_kl_loss-0.0082772, train_diff_loss-0.3999977, val_mse_loss-0.0003920, val_kl_loss-0.0080841, val_diff_loss-0.4079840
2025-03-19 19:27:52 - INFO - epoch-66, train_mse_loss-0.0003228, train_kl_loss-0.0081847, train_diff_loss-0.3991427, val_mse_loss-0.0003894, val_kl_loss-0.0085410, val_diff_loss-0.4002388
2025-03-19 19:32:25 - INFO - epoch-67, train_mse_loss-0.0003228, train_kl_loss-0.0082291, train_diff_loss-0.4017364, val_mse_loss-0.0003980, val_kl_loss-0.0080461, val_diff_loss-0.3967108
2025-03-19 19:37:00 - INFO - epoch-68, train_mse_loss-0.0003228, train_kl_loss-0.0082783, train_diff_loss-0.4048233, val_mse_loss-0.0004006, val_kl_loss-0.0079868, val_diff_loss-0.4037051
2025-03-19 19:41:31 - INFO - epoch-69, train_mse_loss-0.0003228, train_kl_loss-0.0081653, train_diff_loss-0.4019952, val_mse_loss-0.0004001, val_kl_loss-0.0084544, val_diff_loss-0.4053227
2025-03-19 19:46:10 - INFO - epoch-70, train_mse_loss-0.0003228, train_kl_loss-0.0080881, train_diff_loss-0.3985847, val_mse_loss-0.0004027, val_kl_loss-0.0082770, val_diff_loss-0.3892822
2025-03-19 19:50:43 - INFO - epoch-71, train_mse_loss-0.0003228, train_kl_loss-0.0080081, train_diff_loss-0.3956233, val_mse_loss-0.0004036, val_kl_loss-0.0082661, val_diff_loss-0.3882098
2025-03-19 19:55:10 - INFO - epoch-72, train_mse_loss-0.0003228, train_kl_loss-0.0081978, train_diff_loss-0.3980337, val_mse_loss-0.0004007, val_kl_loss-0.0079572, val_diff_loss-0.3949660
2025-03-19 19:59:32 - INFO - epoch-73, train_mse_loss-0.0003228, train_kl_loss-0.0082169, train_diff_loss-0.4016188, val_mse_loss-0.0004049, val_kl_loss-0.0079850, val_diff_loss-0.3967636
2025-03-19 20:03:52 - INFO - epoch-74, train_mse_loss-0.0003228, train_kl_loss-0.0079415, train_diff_loss-0.3973039, val_mse_loss-0.0004048, val_kl_loss-0.0080431, val_diff_loss-0.4069323
2025-03-19 20:08:12 - INFO - epoch-75, train_mse_loss-0.0003228, train_kl_loss-0.0083667, train_diff_loss-0.4017201, val_mse_loss-0.0004055, val_kl_loss-0.0078343, val_diff_loss-0.3991356
2025-03-19 20:12:32 - INFO - epoch-76, train_mse_loss-0.0003228, train_kl_loss-0.0081163, train_diff_loss-0.4019908, val_mse_loss-0.0004098, val_kl_loss-0.0083860, val_diff_loss-0.4010123
2025-03-19 20:16:50 - INFO - epoch-77, train_mse_loss-0.0003228, train_kl_loss-0.0082435, train_diff_loss-0.4016464, val_mse_loss-0.0004097, val_kl_loss-0.0082914, val_diff_loss-0.3937130
2025-03-19 20:21:10 - INFO - epoch-78, train_mse_loss-0.0003228, train_kl_loss-0.0082658, train_diff_loss-0.4024199, val_mse_loss-0.0004048, val_kl_loss-0.0082156, val_diff_loss-0.4235401
2025-03-19 20:25:29 - INFO - epoch-79, train_mse_loss-0.0003228, train_kl_loss-0.0081167, train_diff_loss-0.3984190, val_mse_loss-0.0004115, val_kl_loss-0.0069377, val_diff_loss-0.3984523
2025-03-19 20:29:50 - INFO - epoch-80, train_mse_loss-0.0003228, train_kl_loss-0.0082602, train_diff_loss-0.4024369, val_mse_loss-0.0004115, val_kl_loss-0.0082749, val_diff_loss-0.4042817
2025-03-19 20:34:09 - INFO - epoch-81, train_mse_loss-0.0003228, train_kl_loss-0.0082091, train_diff_loss-0.4014795, val_mse_loss-0.0004153, val_kl_loss-0.0084103, val_diff_loss-0.3992112
2025-03-19 20:38:27 - INFO - epoch-82, train_mse_loss-0.0003228, train_kl_loss-0.0081598, train_diff_loss-0.3987491, val_mse_loss-0.0004139, val_kl_loss-0.0082078, val_diff_loss-0.3914072
2025-03-19 20:42:46 - INFO - epoch-83, train_mse_loss-0.0003228, train_kl_loss-0.0080073, train_diff_loss-0.3962226, val_mse_loss-0.0004145, val_kl_loss-0.0084217, val_diff_loss-0.4178643
2025-03-19 20:47:04 - INFO - epoch-84, train_mse_loss-0.0003228, train_kl_loss-0.0082384, train_diff_loss-0.3994954, val_mse_loss-0.0004158, val_kl_loss-0.0081883, val_diff_loss-0.3930322
2025-03-19 20:51:24 - INFO - epoch-85, train_mse_loss-0.0003228, train_kl_loss-0.0081589, train_diff_loss-0.3977292, val_mse_loss-0.0004086, val_kl_loss-0.0077257, val_diff_loss-0.3986612
2025-03-19 20:55:42 - INFO - epoch-86, train_mse_loss-0.0003227, train_kl_loss-0.0080714, train_diff_loss-0.3968774, val_mse_loss-0.0004061, val_kl_loss-0.0079466, val_diff_loss-0.3973295
2025-03-19 21:00:01 - INFO - epoch-87, train_mse_loss-0.0003227, train_kl_loss-0.0081785, train_diff_loss-0.3979678, val_mse_loss-0.0004038, val_kl_loss-0.0082086, val_diff_loss-0.3990647
2025-03-19 21:04:19 - INFO - epoch-88, train_mse_loss-0.0003227, train_kl_loss-0.0081625, train_diff_loss-0.3997912, val_mse_loss-0.0004026, val_kl_loss-0.0082443, val_diff_loss-0.3860340
2025-03-19 21:08:37 - INFO - epoch-89, train_mse_loss-0.0003227, train_kl_loss-0.0082196, train_diff_loss-0.3986765, val_mse_loss-0.0004016, val_kl_loss-0.0080672, val_diff_loss-0.3865964
2025-03-19 21:12:56 - INFO - epoch-90, train_mse_loss-0.0003227, train_kl_loss-0.0081610, train_diff_loss-0.3970963, val_mse_loss-0.0004021, val_kl_loss-0.0081377, val_diff_loss-0.3895819
2025-03-19 21:17:15 - INFO - epoch-91, train_mse_loss-0.0003227, train_kl_loss-0.0080240, train_diff_loss-0.3937678, val_mse_loss-0.0004036, val_kl_loss-0.0083910, val_diff_loss-0.4005129
2025-03-19 21:21:34 - INFO - epoch-92, train_mse_loss-0.0003227, train_kl_loss-0.0083070, train_diff_loss-0.3995840, val_mse_loss-0.0004049, val_kl_loss-0.0082273, val_diff_loss-0.3974907
2025-03-19 21:26:09 - INFO - epoch-93, train_mse_loss-0.0003227, train_kl_loss-0.0082543, train_diff_loss-0.4020529, val_mse_loss-0.0003986, val_kl_loss-0.0084701, val_diff_loss-0.4048831
2025-03-19 21:30:31 - INFO - epoch-94, train_mse_loss-0.0003227, train_kl_loss-0.0082183, train_diff_loss-0.3970026, val_mse_loss-0.0003979, val_kl_loss-0.0078435, val_diff_loss-0.4064552
2025-03-19 21:34:51 - INFO - epoch-95, train_mse_loss-0.0003227, train_kl_loss-0.0079649, train_diff_loss-0.3950497, val_mse_loss-0.0004013, val_kl_loss-0.0083310, val_diff_loss-0.4012084
2025-03-19 21:39:10 - INFO - epoch-96, train_mse_loss-0.0003227, train_kl_loss-0.0084069, train_diff_loss-0.4008590, val_mse_loss-0.0004037, val_kl_loss-0.0080660, val_diff_loss-0.4042543
2025-03-19 21:43:32 - INFO - epoch-97, train_mse_loss-0.0003227, train_kl_loss-0.0080505, train_diff_loss-0.3977030, val_mse_loss-0.0004046, val_kl_loss-0.0076494, val_diff_loss-0.4011314
2025-03-19 21:47:49 - INFO - epoch-98, train_mse_loss-0.0003227, train_kl_loss-0.0082042, train_diff_loss-0.4007753, val_mse_loss-0.0004107, val_kl_loss-0.0079253, val_diff_loss-0.3934186
2025-03-19 21:52:08 - INFO - epoch-99, train_mse_loss-0.0003228, train_kl_loss-0.0080173, train_diff_loss-0.3951498, val_mse_loss-0.0004056, val_kl_loss-0.0082948, val_diff_loss-0.3985854
2025-03-19 21:56:27 - INFO - epoch-100, train_mse_loss-0.0003227, train_kl_loss-0.0082557, train_diff_loss-0.3994391, val_mse_loss-0.0004086, val_kl_loss-0.0083625, val_diff_loss-0.4013725
2025-03-19 22:00:48 - INFO - epoch-101, train_mse_loss-0.0003228, train_kl_loss-0.0079502, train_diff_loss-0.3946048, val_mse_loss-0.0004102, val_kl_loss-0.0082730, val_diff_loss-0.3989325
2025-03-19 22:05:09 - INFO - epoch-102, train_mse_loss-0.0003227, train_kl_loss-0.0082303, train_diff_loss-0.3971335, val_mse_loss-0.0004072, val_kl_loss-0.0080967, val_diff_loss-0.4060149
2025-03-19 22:09:29 - INFO - epoch-103, train_mse_loss-0.0003227, train_kl_loss-0.0086477, train_diff_loss-0.4073594, val_mse_loss-0.0004097, val_kl_loss-0.0085159, val_diff_loss-0.4014460
2025-03-19 22:13:48 - INFO - epoch-104, train_mse_loss-0.0003227, train_kl_loss-0.0080530, train_diff_loss-0.3946373, val_mse_loss-0.0004111, val_kl_loss-0.0082227, val_diff_loss-0.3930051
2025-03-19 22:18:07 - INFO - epoch-105, train_mse_loss-0.0003228, train_kl_loss-0.0083234, train_diff_loss-0.4006809, val_mse_loss-0.0004100, val_kl_loss-0.0084425, val_diff_loss-0.4087773
2025-03-19 22:22:26 - INFO - epoch-106, train_mse_loss-0.0003227, train_kl_loss-0.0084179, train_diff_loss-0.4022821, val_mse_loss-0.0004117, val_kl_loss-0.0079014, val_diff_loss-0.4091869
2025-03-19 22:26:46 - INFO - epoch-107, train_mse_loss-0.0003228, train_kl_loss-0.0081935, train_diff_loss-0.4003190, val_mse_loss-0.0004119, val_kl_loss-0.0084109, val_diff_loss-0.4059558
2025-03-19 22:31:05 - INFO - epoch-108, train_mse_loss-0.0003228, train_kl_loss-0.0083623, train_diff_loss-0.4025152, val_mse_loss-0.0004110, val_kl_loss-0.0081578, val_diff_loss-0.3928850
2025-03-19 22:35:24 - INFO - epoch-109, train_mse_loss-0.0003228, train_kl_loss-0.0082141, train_diff_loss-0.4011396, val_mse_loss-0.0004118, val_kl_loss-0.0086106, val_diff_loss-0.3923163
2025-03-19 22:39:42 - INFO - epoch-110, train_mse_loss-0.0003228, train_kl_loss-0.0081851, train_diff_loss-0.4009524, val_mse_loss-0.0004114, val_kl_loss-0.0078033, val_diff_loss-0.4015355
2025-03-19 22:44:02 - INFO - epoch-111, train_mse_loss-0.0003228, train_kl_loss-0.0080483, train_diff_loss-0.3979425, val_mse_loss-0.0004159, val_kl_loss-0.0082832, val_diff_loss-0.4219287
2025-03-19 22:48:22 - INFO - epoch-112, train_mse_loss-0.0003227, train_kl_loss-0.0080967, train_diff_loss-0.3933929, val_mse_loss-0.0004169, val_kl_loss-0.0075398, val_diff_loss-0.3947659
2025-03-19 22:52:43 - INFO - epoch-113, train_mse_loss-0.0003228, train_kl_loss-0.0083760, train_diff_loss-0.4036395, val_mse_loss-0.0004172, val_kl_loss-0.0070233, val_diff_loss-0.4026325
2025-03-19 22:57:04 - INFO - epoch-114, train_mse_loss-0.0003228, train_kl_loss-0.0079391, train_diff_loss-0.3948298, val_mse_loss-0.0004146, val_kl_loss-0.0080449, val_diff_loss-0.3949293
2025-03-19 23:01:21 - INFO - epoch-115, train_mse_loss-0.0003227, train_kl_loss-0.0080072, train_diff_loss-0.3985932, val_mse_loss-0.0004177, val_kl_loss-0.0085250, val_diff_loss-0.4020692
2025-03-19 23:05:39 - INFO - epoch-116, train_mse_loss-0.0003228, train_kl_loss-0.0081652, train_diff_loss-0.3950632, val_mse_loss-0.0004180, val_kl_loss-0.0081879, val_diff_loss-0.3901426
2025-03-19 23:09:57 - INFO - epoch-117, train_mse_loss-0.0003228, train_kl_loss-0.0080882, train_diff_loss-0.3940502, val_mse_loss-0.0004158, val_kl_loss-0.0080314, val_diff_loss-0.4052941
2025-03-19 23:14:15 - INFO - epoch-118, train_mse_loss-0.0003228, train_kl_loss-0.0082284, train_diff_loss-0.3990397, val_mse_loss-0.0004191, val_kl_loss-0.0077373, val_diff_loss-0.3935039
2025-03-19 23:18:32 - INFO - epoch-119, train_mse_loss-0.0003228, train_kl_loss-0.0081528, train_diff_loss-0.3996609, val_mse_loss-0.0004197, val_kl_loss-0.0085609, val_diff_loss-0.4072588
2025-03-19 23:22:52 - INFO - epoch-120, train_mse_loss-0.0003227, train_kl_loss-0.0084429, train_diff_loss-0.4037953, val_mse_loss-0.0004196, val_kl_loss-0.0083134, val_diff_loss-0.4001127
