2025-02-20 13:34:07 - INFO - train data: 13259
2025-02-20 13:34:07 - INFO - train unqiue data: 13259
2025-02-20 13:34:07 - INFO - valid data: 1474
2025-02-20 13:34:07 - INFO - valid unqiue data: 1474
2025-02-20 13:39:45 - INFO - epoch-0, train_mse_loss-0.0006668, train_ssim_loss-0.3608278, val_mse_loss-0.0015078, val_ssim_loss-0.4794576
2025-02-20 14:56:53 - INFO - epoch-15, train_mse_loss-0.0003620, train_ssim_loss-0.3267838, val_mse_loss-0.0004795, val_ssim_loss-0.3538443
2025-02-20 14:56:58 - INFO - Saved new best model at epoch 15 with validation loss 0.3543238
2025-02-20 15:02:06 - INFO - epoch-16, train_mse_loss-0.0003619, train_ssim_loss-0.3265666, val_mse_loss-0.0005964, val_ssim_loss-0.3642820
2025-02-20 15:07:15 - INFO - epoch-17, train_mse_loss-0.0003614, train_ssim_loss-0.3261425, val_mse_loss-0.0006212, val_ssim_loss-0.3661514
2025-02-20 15:12:23 - INFO - epoch-18, train_mse_loss-0.0003613, train_ssim_loss-0.3260215, val_mse_loss-0.0009776, val_ssim_loss-0.4619943
2025-02-20 15:17:32 - INFO - epoch-19, train_mse_loss-0.0003612, train_ssim_loss-0.3259021, val_mse_loss-0.0008431, val_ssim_loss-0.4093749
2025-02-20 15:22:39 - INFO - epoch-20, train_mse_loss-0.0003611, train_ssim_loss-0.3256581, val_mse_loss-0.0006556, val_ssim_loss-0.3727363
2025-02-20 15:27:50 - INFO - epoch-21, train_mse_loss-0.0003608, train_ssim_loss-0.3254406, val_mse_loss-0.0006232, val_ssim_loss-0.3670623
2025-02-20 15:32:57 - INFO - epoch-22, train_mse_loss-0.0003608, train_ssim_loss-0.3253823, val_mse_loss-0.0005591, val_ssim_loss-0.3556702
2025-02-20 15:38:06 - INFO - epoch-23, train_mse_loss-0.0003608, train_ssim_loss-0.3253083, val_mse_loss-0.0006993, val_ssim_loss-0.3804978
2025-02-20 15:43:14 - INFO - epoch-24, train_mse_loss-0.0003605, train_ssim_loss-0.3249728, val_mse_loss-0.0005854, val_ssim_loss-0.3619183
2025-02-20 15:48:23 - INFO - epoch-25, train_mse_loss-0.0003603, train_ssim_loss-0.3248678, val_mse_loss-0.0006550, val_ssim_loss-0.3744018
2025-02-20 15:53:32 - INFO - epoch-26, train_mse_loss-0.0003601, train_ssim_loss-0.3247014, val_mse_loss-0.0006619, val_ssim_loss-0.3732658
2025-02-20 15:58:40 - INFO - epoch-27, train_mse_loss-0.0003602, train_ssim_loss-0.3246102, val_mse_loss-0.0006832, val_ssim_loss-0.3770054
2025-02-20 16:03:47 - INFO - epoch-28, train_mse_loss-0.0003601, train_ssim_loss-0.3244088, val_mse_loss-0.0006871, val_ssim_loss-0.3770681
2025-02-20 16:08:55 - INFO - epoch-29, train_mse_loss-0.0003599, train_ssim_loss-0.3242555, val_mse_loss-0.0006263, val_ssim_loss-0.3654595
2025-02-20 16:14:02 - INFO - epoch-30, train_mse_loss-0.0003600, train_ssim_loss-0.3242648, val_mse_loss-0.0006747, val_ssim_loss-0.3755510
2025-02-20 16:19:08 - INFO - epoch-31, train_mse_loss-0.0003597, train_ssim_loss-0.3240187, val_mse_loss-0.0006521, val_ssim_loss-0.3705865
2025-02-20 16:24:15 - INFO - epoch-32, train_mse_loss-0.0003598, train_ssim_loss-0.3238485, val_mse_loss-0.0006423, val_ssim_loss-0.3687696
2025-02-20 16:29:21 - INFO - epoch-33, train_mse_loss-0.0003598, train_ssim_loss-0.3236372, val_mse_loss-0.0005875, val_ssim_loss-0.3592357
2025-02-20 16:34:27 - INFO - epoch-34, train_mse_loss-0.0003598, train_ssim_loss-0.3235606, val_mse_loss-0.0006104, val_ssim_loss-0.3648684
2025-02-20 16:39:33 - INFO - epoch-35, train_mse_loss-0.0003595, train_ssim_loss-0.3232530, val_mse_loss-0.0005541, val_ssim_loss-0.3542747
2025-02-20 16:44:41 - INFO - epoch-36, train_mse_loss-0.0003595, train_ssim_loss-0.3230562, val_mse_loss-0.0006709, val_ssim_loss-0.3744701
2025-02-20 16:49:46 - INFO - epoch-37, train_mse_loss-0.0003594, train_ssim_loss-0.3227871, val_mse_loss-0.0006893, val_ssim_loss-0.3784833
2025-02-20 16:54:54 - INFO - epoch-38, train_mse_loss-0.0003594, train_ssim_loss-0.3227344, val_mse_loss-0.0005427, val_ssim_loss-0.3544120
2025-02-20 17:00:02 - INFO - epoch-39, train_mse_loss-0.0003593, train_ssim_loss-0.3224240, val_mse_loss-0.0007086, val_ssim_loss-0.3823185
2025-02-20 17:05:07 - INFO - epoch-40, train_mse_loss-0.0003594, train_ssim_loss-0.3223337, val_mse_loss-0.0006373, val_ssim_loss-0.3700484
2025-02-20 17:10:13 - INFO - epoch-41, train_mse_loss-0.0003590, train_ssim_loss-0.3220421, val_mse_loss-0.0006618, val_ssim_loss-0.3738085
2025-02-20 17:15:19 - INFO - epoch-42, train_mse_loss-0.0003589, train_ssim_loss-0.3218851, val_mse_loss-0.0006513, val_ssim_loss-0.3723312
2025-02-20 17:20:24 - INFO - epoch-43, train_mse_loss-0.0003589, train_ssim_loss-0.3216483, val_mse_loss-0.0006530, val_ssim_loss-0.3749714
2025-02-20 17:25:29 - INFO - epoch-44, train_mse_loss-0.0003585, train_ssim_loss-0.3214015, val_mse_loss-0.0006287, val_ssim_loss-0.3696622
2025-02-20 17:30:35 - INFO - epoch-45, train_mse_loss-0.0003588, train_ssim_loss-0.3213782, val_mse_loss-0.0007156, val_ssim_loss-0.3839439
2025-02-20 17:35:41 - INFO - epoch-46, train_mse_loss-0.0003585, train_ssim_loss-0.3210498, val_mse_loss-0.0006209, val_ssim_loss-0.3727526
2025-02-20 17:40:48 - INFO - epoch-47, train_mse_loss-0.0003586, train_ssim_loss-0.3211806, val_mse_loss-0.0005968, val_ssim_loss-0.3642393
2025-02-20 17:45:54 - INFO - epoch-48, train_mse_loss-0.0003580, train_ssim_loss-0.3205202, val_mse_loss-0.0007059, val_ssim_loss-0.3834592
2025-02-20 17:50:59 - INFO - epoch-49, train_mse_loss-0.0003581, train_ssim_loss-0.3206635, val_mse_loss-0.0006411, val_ssim_loss-0.3727189
2025-02-20 17:56:05 - INFO - epoch-50, train_mse_loss-0.0003582, train_ssim_loss-0.3206462, val_mse_loss-0.0006071, val_ssim_loss-0.3663912
2025-02-20 18:01:11 - INFO - epoch-51, train_mse_loss-0.0003579, train_ssim_loss-0.3202703, val_mse_loss-0.0006729, val_ssim_loss-0.3765144
2025-02-20 18:06:18 - INFO - epoch-52, train_mse_loss-0.0003578, train_ssim_loss-0.3201208, val_mse_loss-0.0007732, val_ssim_loss-0.4271434
2025-02-20 18:11:25 - INFO - epoch-53, train_mse_loss-0.0003576, train_ssim_loss-0.3200655, val_mse_loss-0.0006419, val_ssim_loss-0.3731710
2025-02-20 18:16:30 - INFO - epoch-54, train_mse_loss-0.0003577, train_ssim_loss-0.3199798, val_mse_loss-0.0012178, val_ssim_loss-0.5423980
2025-02-20 18:21:37 - INFO - epoch-55, train_mse_loss-0.0003574, train_ssim_loss-0.3196250, val_mse_loss-0.0007291, val_ssim_loss-0.3883825
2025-02-20 18:26:42 - INFO - epoch-56, train_mse_loss-0.0003575, train_ssim_loss-0.3196950, val_mse_loss-0.0007554, val_ssim_loss-0.4334850
2025-02-20 18:31:48 - INFO - epoch-57, train_mse_loss-0.0003571, train_ssim_loss-0.3195263, val_mse_loss-0.0006094, val_ssim_loss-0.3668201
2025-02-20 18:36:55 - INFO - epoch-58, train_mse_loss-0.0003571, train_ssim_loss-0.3192641, val_mse_loss-0.0012125, val_ssim_loss-0.5813283
2025-02-20 18:42:00 - INFO - epoch-59, train_mse_loss-0.0003570, train_ssim_loss-0.3192147, val_mse_loss-0.0008347, val_ssim_loss-0.4906125
2025-02-20 18:47:07 - INFO - epoch-60, train_mse_loss-0.0003568, train_ssim_loss-0.3190073, val_mse_loss-0.0006603, val_ssim_loss-0.3844825
2025-02-20 18:52:13 - INFO - epoch-61, train_mse_loss-0.0003570, train_ssim_loss-0.3190093, val_mse_loss-0.0016811, val_ssim_loss-0.6213026
2025-02-20 18:57:20 - INFO - epoch-62, train_mse_loss-0.0003567, train_ssim_loss-0.3187420, val_mse_loss-0.0006285, val_ssim_loss-0.3721116
2025-02-20 19:02:24 - INFO - epoch-63, train_mse_loss-0.0003566, train_ssim_loss-0.3186360, val_mse_loss-0.0013340, val_ssim_loss-0.5732045
2025-02-20 19:07:30 - INFO - epoch-64, train_mse_loss-0.0003565, train_ssim_loss-0.3183836, val_mse_loss-0.0007281, val_ssim_loss-0.4227874
2025-02-20 19:12:37 - INFO - epoch-65, train_mse_loss-0.0003564, train_ssim_loss-0.3183673, val_mse_loss-0.0006153, val_ssim_loss-0.3843772
2025-02-20 19:17:42 - INFO - epoch-66, train_mse_loss-0.0003563, train_ssim_loss-0.3182627, val_mse_loss-0.0015504, val_ssim_loss-0.6025439
2025-02-20 19:22:48 - INFO - epoch-67, train_mse_loss-0.0003562, train_ssim_loss-0.3183428, val_mse_loss-0.0006472, val_ssim_loss-0.4032330
2025-02-20 19:27:53 - INFO - epoch-68, train_mse_loss-0.0003562, train_ssim_loss-0.3181160, val_mse_loss-0.0017644, val_ssim_loss-0.6302453
2025-02-20 19:32:58 - INFO - epoch-69, train_mse_loss-0.0003563, train_ssim_loss-0.3179656, val_mse_loss-0.0006674, val_ssim_loss-0.4151826
2025-02-20 19:38:03 - INFO - epoch-70, train_mse_loss-0.0003559, train_ssim_loss-0.3177673, val_mse_loss-0.0009255, val_ssim_loss-0.5030860
2025-02-20 19:43:08 - INFO - epoch-71, train_mse_loss-0.0003560, train_ssim_loss-0.3178962, val_mse_loss-0.0021225, val_ssim_loss-0.6668912
2025-02-20 19:48:14 - INFO - epoch-72, train_mse_loss-0.0003559, train_ssim_loss-0.3174944, val_mse_loss-0.0008917, val_ssim_loss-0.4919302
2025-02-20 19:53:19 - INFO - epoch-73, train_mse_loss-0.0003557, train_ssim_loss-0.3173644, val_mse_loss-0.0015079, val_ssim_loss-0.6100432
2025-02-20 19:58:32 - INFO - epoch-74, train_mse_loss-0.0003558, train_ssim_loss-0.3173783, val_mse_loss-0.0008402, val_ssim_loss-0.4766954
2025-02-20 20:03:38 - INFO - epoch-75, train_mse_loss-0.0003559, train_ssim_loss-0.3173654, val_mse_loss-0.0019750, val_ssim_loss-0.6609572
2025-02-20 20:08:44 - INFO - epoch-76, train_mse_loss-0.0003556, train_ssim_loss-0.3172976, val_mse_loss-0.0029893, val_ssim_loss-0.7313695
2025-02-20 20:13:51 - INFO - epoch-77, train_mse_loss-0.0003555, train_ssim_loss-0.3169202, val_mse_loss-0.0010224, val_ssim_loss-0.5286704
2025-02-20 20:18:59 - INFO - epoch-78, train_mse_loss-0.0003555, train_ssim_loss-0.3169744, val_mse_loss-0.0041053, val_ssim_loss-0.7735651
2025-02-20 20:24:05 - INFO - epoch-79, train_mse_loss-0.0003553, train_ssim_loss-0.3169950, val_mse_loss-0.0027622, val_ssim_loss-0.7240360
2025-02-20 20:29:11 - INFO - epoch-80, train_mse_loss-0.0003554, train_ssim_loss-0.3169042, val_mse_loss-0.0050301, val_ssim_loss-0.8116006
2025-02-20 20:34:16 - INFO - epoch-81, train_mse_loss-0.0003552, train_ssim_loss-0.3166521, val_mse_loss-0.0043817, val_ssim_loss-0.8028312
2025-02-20 20:39:21 - INFO - epoch-82, train_mse_loss-0.0003552, train_ssim_loss-0.3167954, val_mse_loss-0.0020893, val_ssim_loss-0.6761950
2025-02-20 20:44:28 - INFO - epoch-83, train_mse_loss-0.0003552, train_ssim_loss-0.3165698, val_mse_loss-0.0038360, val_ssim_loss-0.7747579
2025-02-20 20:49:33 - INFO - epoch-84, train_mse_loss-0.0003551, train_ssim_loss-0.3164360, val_mse_loss-0.0026560, val_ssim_loss-0.7169506
2025-02-20 20:54:39 - INFO - epoch-85, train_mse_loss-0.0003550, train_ssim_loss-0.3165312, val_mse_loss-0.0047400, val_ssim_loss-0.7990883
2025-02-20 20:59:45 - INFO - epoch-86, train_mse_loss-0.0003548, train_ssim_loss-0.3163793, val_mse_loss-0.0016920, val_ssim_loss-0.6408838
2025-02-20 21:04:51 - INFO - epoch-87, train_mse_loss-0.0003548, train_ssim_loss-0.3161464, val_mse_loss-0.0027607, val_ssim_loss-0.7232696
2025-02-20 21:10:02 - INFO - epoch-88, train_mse_loss-0.0003547, train_ssim_loss-0.3160382, val_mse_loss-0.0035811, val_ssim_loss-0.7635831
2025-02-20 21:15:08 - INFO - epoch-89, train_mse_loss-0.0003546, train_ssim_loss-0.3160428, val_mse_loss-0.0036482, val_ssim_loss-0.7749218
2025-02-20 21:20:17 - INFO - epoch-90, train_mse_loss-0.0003549, train_ssim_loss-0.3161635, val_mse_loss-0.0030081, val_ssim_loss-0.7335120
2025-02-20 21:25:24 - INFO - epoch-91, train_mse_loss-0.0003545, train_ssim_loss-0.3159266, val_mse_loss-0.0047048, val_ssim_loss-0.8091587
2025-02-20 21:30:29 - INFO - epoch-92, train_mse_loss-0.0003545, train_ssim_loss-0.3157601, val_mse_loss-0.0068893, val_ssim_loss-0.8702165
2025-02-20 21:35:34 - INFO - epoch-93, train_mse_loss-0.0003543, train_ssim_loss-0.3156070, val_mse_loss-0.0043770, val_ssim_loss-0.7889145
2025-02-20 21:40:38 - INFO - epoch-94, train_mse_loss-0.0003545, train_ssim_loss-0.3154973, val_mse_loss-0.0074452, val_ssim_loss-0.8672460
2025-02-20 21:45:42 - INFO - epoch-95, train_mse_loss-0.0003545, train_ssim_loss-0.3157270, val_mse_loss-0.0022000, val_ssim_loss-0.6843244
2025-02-20 21:50:46 - INFO - epoch-96, train_mse_loss-0.0003544, train_ssim_loss-0.3156219, val_mse_loss-0.0063614, val_ssim_loss-0.8471618
2025-02-20 21:55:51 - INFO - epoch-97, train_mse_loss-0.0003543, train_ssim_loss-0.3156291, val_mse_loss-0.0093107, val_ssim_loss-0.8855065
2025-02-20 22:00:56 - INFO - epoch-98, train_mse_loss-0.0003543, train_ssim_loss-0.3154845, val_mse_loss-0.0085681, val_ssim_loss-0.8816116
2025-02-20 22:06:01 - INFO - epoch-99, train_mse_loss-0.0003540, train_ssim_loss-0.3152158, val_mse_loss-0.0049034, val_ssim_loss-0.8134404
2025-02-20 22:11:06 - INFO - epoch-100, train_mse_loss-0.0003542, train_ssim_loss-0.3153882, val_mse_loss-0.0088291, val_ssim_loss-0.8882312
2025-02-20 22:16:11 - INFO - epoch-101, train_mse_loss-0.0003541, train_ssim_loss-0.3154551, val_mse_loss-0.0391933, val_ssim_loss-0.9718864
2025-02-20 22:21:15 - INFO - epoch-102, train_mse_loss-0.0003538, train_ssim_loss-0.3151781, val_mse_loss-0.0051781, val_ssim_loss-0.8302591
2025-02-20 22:26:22 - INFO - epoch-103, train_mse_loss-0.0003538, train_ssim_loss-0.3151181, val_mse_loss-0.0279358, val_ssim_loss-0.9597335
2025-02-20 22:31:28 - INFO - epoch-104, train_mse_loss-0.0003538, train_ssim_loss-0.3150209, val_mse_loss-0.0338528, val_ssim_loss-0.9658107
2025-02-20 22:36:33 - INFO - epoch-105, train_mse_loss-0.0003537, train_ssim_loss-0.3149231, val_mse_loss-0.0031287, val_ssim_loss-0.7741775
2025-02-20 22:41:38 - INFO - epoch-106, train_mse_loss-0.0003537, train_ssim_loss-0.3150321, val_mse_loss-0.0085231, val_ssim_loss-0.8830515
2025-02-20 22:46:42 - INFO - epoch-107, train_mse_loss-0.0003534, train_ssim_loss-0.3145932, val_mse_loss-0.0361533, val_ssim_loss-0.9719481
2025-02-20 22:51:47 - INFO - epoch-108, train_mse_loss-0.0003535, train_ssim_loss-0.3148057, val_mse_loss-0.0231063, val_ssim_loss-0.9461781
2025-02-20 22:56:51 - INFO - epoch-109, train_mse_loss-0.0003538, train_ssim_loss-0.3150466, val_mse_loss-0.0458973, val_ssim_loss-0.9773139
2025-02-20 23:01:56 - INFO - epoch-110, train_mse_loss-0.0003535, train_ssim_loss-0.3146951, val_mse_loss-0.0402127, val_ssim_loss-0.9771641
2025-02-20 23:07:03 - INFO - epoch-111, train_mse_loss-0.0003534, train_ssim_loss-0.3146504, val_mse_loss-0.0321852, val_ssim_loss-0.9693636
2025-02-20 23:12:08 - INFO - epoch-112, train_mse_loss-0.0003537, train_ssim_loss-0.3148952, val_mse_loss-0.0679641, val_ssim_loss-0.9921849
2025-02-20 23:17:13 - INFO - epoch-113, train_mse_loss-0.0003533, train_ssim_loss-0.3146369, val_mse_loss-0.0267237, val_ssim_loss-0.9610638
2025-02-20 23:22:18 - INFO - epoch-114, train_mse_loss-0.0003533, train_ssim_loss-0.3144957, val_mse_loss-0.0167985, val_ssim_loss-0.9335873
2025-02-20 23:27:23 - INFO - epoch-115, train_mse_loss-0.0003536, train_ssim_loss-0.3145211, val_mse_loss-0.0417157, val_ssim_loss-0.9787251
2025-02-20 23:32:31 - INFO - epoch-116, train_mse_loss-0.0003534, train_ssim_loss-0.3147018, val_mse_loss-0.0493033, val_ssim_loss-0.9864599
2025-02-20 23:37:39 - INFO - epoch-117, train_mse_loss-0.0003532, train_ssim_loss-0.3144295, val_mse_loss-0.0267780, val_ssim_loss-0.9638469
2025-02-20 23:42:44 - INFO - epoch-118, train_mse_loss-0.0003533, train_ssim_loss-0.3144436, val_mse_loss-0.0221972, val_ssim_loss-0.9527153
2025-02-20 23:47:49 - INFO - epoch-119, train_mse_loss-0.0003531, train_ssim_loss-0.3142610, val_mse_loss-0.0269556, val_ssim_loss-0.9587608
2025-02-20 23:52:53 - INFO - epoch-120, train_mse_loss-0.0003531, train_ssim_loss-0.3142099, val_mse_loss-0.0701504, val_ssim_loss-0.9949954
2025-02-20 23:57:58 - INFO - epoch-121, train_mse_loss-0.0003532, train_ssim_loss-0.3142574, val_mse_loss-0.0314243, val_ssim_loss-0.9716569
2025-02-21 00:03:02 - INFO - epoch-122, train_mse_loss-0.0003532, train_ssim_loss-0.3142625, val_mse_loss-0.0308969, val_ssim_loss-0.9712638
2025-02-21 00:08:07 - INFO - epoch-123, train_mse_loss-0.0003529, train_ssim_loss-0.3138594, val_mse_loss-0.0119707, val_ssim_loss-0.9170782
2025-02-21 00:13:11 - INFO - epoch-124, train_mse_loss-0.0003534, train_ssim_loss-0.3142214, val_mse_loss-0.0227577, val_ssim_loss-0.9512393
2025-02-21 00:18:15 - INFO - epoch-125, train_mse_loss-0.0003530, train_ssim_loss-0.3140102, val_mse_loss-0.0246636, val_ssim_loss-0.9565375
2025-02-21 00:23:19 - INFO - epoch-126, train_mse_loss-0.0003530, train_ssim_loss-0.3140888, val_mse_loss-0.0161029, val_ssim_loss-0.9288413
2025-02-21 00:28:24 - INFO - epoch-127, train_mse_loss-0.0003529, train_ssim_loss-0.3140248, val_mse_loss-0.0171916, val_ssim_loss-0.9319993
2025-02-21 00:33:28 - INFO - epoch-128, train_mse_loss-0.0003527, train_ssim_loss-0.3136802, val_mse_loss-0.0208773, val_ssim_loss-0.9492670
2025-02-21 00:38:35 - INFO - epoch-129, train_mse_loss-0.0003527, train_ssim_loss-0.3137771, val_mse_loss-0.0153080, val_ssim_loss-0.9278058
2025-02-21 00:43:40 - INFO - epoch-130, train_mse_loss-0.0003525, train_ssim_loss-0.3135896, val_mse_loss-0.0386844, val_ssim_loss-0.9782290
2025-02-21 00:48:45 - INFO - epoch-131, train_mse_loss-0.0003526, train_ssim_loss-0.3134478, val_mse_loss-0.0640959, val_ssim_loss-0.9956262
2025-02-21 00:53:49 - INFO - epoch-132, train_mse_loss-0.0003528, train_ssim_loss-0.3137662, val_mse_loss-0.0138336, val_ssim_loss-0.9225267
2025-02-21 00:58:54 - INFO - epoch-133, train_mse_loss-0.0003525, train_ssim_loss-0.3134856, val_mse_loss-0.0170667, val_ssim_loss-0.9340305
2025-02-21 01:03:58 - INFO - epoch-134, train_mse_loss-0.0003524, train_ssim_loss-0.3134532, val_mse_loss-0.0213707, val_ssim_loss-0.9474658
2025-02-21 01:09:02 - INFO - epoch-135, train_mse_loss-0.0003526, train_ssim_loss-0.3136002, val_mse_loss-0.0278058, val_ssim_loss-0.9669363
2025-02-21 01:14:06 - INFO - epoch-136, train_mse_loss-0.0003525, train_ssim_loss-0.3133184, val_mse_loss-0.0323691, val_ssim_loss-0.9688002
2025-02-21 01:19:12 - INFO - epoch-137, train_mse_loss-0.0003526, train_ssim_loss-0.3134139, val_mse_loss-0.0386049, val_ssim_loss-0.9771488
2025-02-21 01:24:20 - INFO - epoch-138, train_mse_loss-0.0003525, train_ssim_loss-0.3133158, val_mse_loss-0.0493018, val_ssim_loss-0.9863846
2025-02-21 01:29:25 - INFO - epoch-139, train_mse_loss-0.0003526, train_ssim_loss-0.3134517, val_mse_loss-0.0658711, val_ssim_loss-0.9978846
2025-02-21 01:34:30 - INFO - epoch-140, train_mse_loss-0.0003524, train_ssim_loss-0.3134241, val_mse_loss-0.0686397, val_ssim_loss-0.9954546
2025-02-21 01:39:34 - INFO - epoch-141, train_mse_loss-0.0003523, train_ssim_loss-0.3131551, val_mse_loss-0.0657262, val_ssim_loss-0.9975885
2025-02-21 01:44:42 - INFO - epoch-142, train_mse_loss-0.0003522, train_ssim_loss-0.3129356, val_mse_loss-0.0190357, val_ssim_loss-0.9454902
2025-02-21 01:49:48 - INFO - epoch-143, train_mse_loss-0.0003523, train_ssim_loss-0.3132566, val_mse_loss-0.0439873, val_ssim_loss-0.9859175
2025-02-21 01:54:54 - INFO - epoch-144, train_mse_loss-0.0003521, train_ssim_loss-0.3129699, val_mse_loss-0.0631661, val_ssim_loss-0.9921195
2025-02-21 01:59:59 - INFO - epoch-145, train_mse_loss-0.0003523, train_ssim_loss-0.3131693, val_mse_loss-0.0585777, val_ssim_loss-0.9963834
2025-02-21 02:05:04 - INFO - epoch-146, train_mse_loss-0.0003522, train_ssim_loss-0.3128747, val_mse_loss-0.0603405, val_ssim_loss-0.9921646
2025-02-21 02:10:09 - INFO - epoch-147, train_mse_loss-0.0003519, train_ssim_loss-0.3127301, val_mse_loss-0.0487478, val_ssim_loss-0.9862944
2025-02-21 02:15:13 - INFO - epoch-148, train_mse_loss-0.0003521, train_ssim_loss-0.3129982, val_mse_loss-0.0652882, val_ssim_loss-0.9958782
2025-02-21 02:20:17 - INFO - epoch-149, train_mse_loss-0.0003520, train_ssim_loss-0.3127799, val_mse_loss-0.0300861, val_ssim_loss-0.9680882
2025-02-21 02:25:22 - INFO - epoch-150, train_mse_loss-0.0003522, train_ssim_loss-0.3127320, val_mse_loss-0.0964377, val_ssim_loss-1.0028872
2025-02-21 02:30:27 - INFO - epoch-151, train_mse_loss-0.0003519, train_ssim_loss-0.3127665, val_mse_loss-0.0530386, val_ssim_loss-0.9897315
2025-02-21 02:35:32 - INFO - epoch-152, train_mse_loss-0.0003519, train_ssim_loss-0.3127030, val_mse_loss-0.0472914, val_ssim_loss-0.9874408
2025-02-21 02:40:41 - INFO - epoch-153, train_mse_loss-0.0003519, train_ssim_loss-0.3128834, val_mse_loss-0.0586804, val_ssim_loss-0.9960812
2025-02-21 02:45:49 - INFO - epoch-154, train_mse_loss-0.0003518, train_ssim_loss-0.3124957, val_mse_loss-0.0695607, val_ssim_loss-0.9958176
2025-02-21 02:50:57 - INFO - epoch-155, train_mse_loss-0.0003516, train_ssim_loss-0.3123214, val_mse_loss-0.0326788, val_ssim_loss-0.9674813
2025-02-21 02:56:04 - INFO - epoch-156, train_mse_loss-0.0003522, train_ssim_loss-0.3130389, val_mse_loss-0.0844491, val_ssim_loss-1.0003132
2025-02-21 03:01:08 - INFO - epoch-157, train_mse_loss-0.0003517, train_ssim_loss-0.3124125, val_mse_loss-0.0401033, val_ssim_loss-0.9835868
2025-02-21 03:06:14 - INFO - epoch-158, train_mse_loss-0.0003518, train_ssim_loss-0.3126596, val_mse_loss-0.0109624, val_ssim_loss-0.8944308
2025-02-21 03:11:18 - INFO - epoch-159, train_mse_loss-0.0003517, train_ssim_loss-0.3124485, val_mse_loss-0.0114478, val_ssim_loss-0.8999069
2025-02-21 03:16:22 - INFO - epoch-160, train_mse_loss-0.0003517, train_ssim_loss-0.3123750, val_mse_loss-0.0339359, val_ssim_loss-0.9695914
2025-02-21 03:21:25 - INFO - epoch-161, train_mse_loss-0.0003517, train_ssim_loss-0.3123159, val_mse_loss-0.0301468, val_ssim_loss-0.9695130
2025-02-21 03:26:31 - INFO - epoch-162, train_mse_loss-0.0003517, train_ssim_loss-0.3123360, val_mse_loss-0.0360183, val_ssim_loss-0.9753254
2025-02-21 03:31:36 - INFO - epoch-163, train_mse_loss-0.0003517, train_ssim_loss-0.3122914, val_mse_loss-0.0739243, val_ssim_loss-0.9992712
