2025-03-19 14:28:34 - INFO - train data: 13259
2025-03-19 14:28:34 - INFO - train unqiue data: 13259
2025-03-19 14:28:34 - INFO - valid data: 1474
2025-03-19 14:28:34 - INFO - valid unqiue data: 1474
2025-03-19 14:33:27 - INFO - epoch-0, train_mse_loss-0.0004327, train_kl_loss-0.0017954, val_mse_loss-0.0012286, val_kl_loss-0.0000712
2025-03-19 15:34:22 - INFO - epoch-14, train_mse_loss-0.0003294, train_kl_loss-0.0000000, val_mse_loss-0.0005779, val_kl_loss-0.0000000
2025-03-19 15:38:41 - INFO - epoch-15, train_mse_loss-0.0003291, train_kl_loss-0.0000000, val_mse_loss-0.0005795, val_kl_loss-0.0000000
2025-03-19 15:43:03 - INFO - epoch-16, train_mse_loss-0.0003285, train_kl_loss-0.0000000, val_mse_loss-0.0005795, val_kl_loss-0.0000000
2025-03-19 15:47:23 - INFO - epoch-17, train_mse_loss-0.0003280, train_kl_loss-0.0000000, val_mse_loss-0.0005795, val_kl_loss-0.0000000
2025-03-19 15:51:48 - INFO - epoch-18, train_mse_loss-0.0003275, train_kl_loss-0.0000000, val_mse_loss-0.0005795, val_kl_loss-0.0000000
2025-03-19 15:56:06 - INFO - epoch-19, train_mse_loss-0.0003272, train_kl_loss-0.0000000, val_mse_loss-0.0005793, val_kl_loss-0.0000000
2025-03-19 16:00:26 - INFO - epoch-20, train_mse_loss-0.0003269, train_kl_loss-0.0000000, val_mse_loss-0.0005785, val_kl_loss-0.0000000
2025-03-19 16:04:45 - INFO - epoch-21, train_mse_loss-0.0003266, train_kl_loss-0.0000000, val_mse_loss-0.0005750, val_kl_loss-0.0000000
2025-03-19 16:09:09 - INFO - epoch-22, train_mse_loss-0.0003264, train_kl_loss-0.0000000, val_mse_loss-0.0005678, val_kl_loss-0.0000000
2025-03-19 16:13:35 - INFO - epoch-23, train_mse_loss-0.0003262, train_kl_loss-0.0000000, val_mse_loss-0.0005526, val_kl_loss-0.0000000
2025-03-19 16:17:59 - INFO - epoch-24, train_mse_loss-0.0003260, train_kl_loss-0.0000000, val_mse_loss-0.0005283, val_kl_loss-0.0000000
2025-03-19 16:22:30 - INFO - epoch-25, train_mse_loss-0.0003258, train_kl_loss-0.0000000, val_mse_loss-0.0004960, val_kl_loss-0.0000000
2025-03-19 16:26:48 - INFO - epoch-26, train_mse_loss-0.0003256, train_kl_loss-0.0000000, val_mse_loss-0.0004634, val_kl_loss-0.0000000
2025-03-19 16:31:07 - INFO - epoch-27, train_mse_loss-0.0003253, train_kl_loss-0.0000000, val_mse_loss-0.0004320, val_kl_loss-0.0000000
2025-03-19 16:35:27 - INFO - epoch-28, train_mse_loss-0.0003252, train_kl_loss-0.0000000, val_mse_loss-0.0004070, val_kl_loss-0.0000000
2025-03-19 16:39:46 - INFO - epoch-29, train_mse_loss-0.0003251, train_kl_loss-0.0000000, val_mse_loss-0.0003875, val_kl_loss-0.0000000
2025-03-19 16:44:05 - INFO - epoch-30, train_mse_loss-0.0003250, train_kl_loss-0.0000000, val_mse_loss-0.0003686, val_kl_loss-0.0000000
2025-03-19 16:48:25 - INFO - epoch-31, train_mse_loss-0.0003248, train_kl_loss-0.0000000, val_mse_loss-0.0003571, val_kl_loss-0.0000000
2025-03-19 16:52:47 - INFO - epoch-32, train_mse_loss-0.0003247, train_kl_loss-0.0000000, val_mse_loss-0.0003516, val_kl_loss-0.0000000
2025-03-19 16:57:25 - INFO - epoch-33, train_mse_loss-0.0003246, train_kl_loss-0.0000000, val_mse_loss-0.0003486, val_kl_loss-0.0000000
2025-03-19 17:02:11 - INFO - epoch-34, train_mse_loss-0.0003246, train_kl_loss-0.0000000, val_mse_loss-0.0003493, val_kl_loss-0.0000000
2025-03-19 17:06:33 - INFO - epoch-35, train_mse_loss-0.0003246, train_kl_loss-0.0000000, val_mse_loss-0.0003453, val_kl_loss-0.0000000
2025-03-19 17:10:56 - INFO - epoch-36, train_mse_loss-0.0003245, train_kl_loss-0.0000000, val_mse_loss-0.0003425, val_kl_loss-0.0000000
2025-03-19 17:15:16 - INFO - epoch-37, train_mse_loss-0.0003245, train_kl_loss-0.0000000, val_mse_loss-0.0003394, val_kl_loss-0.0000000
2025-03-19 17:15:24 - INFO - Saved new best model at epoch 37 with validation loss 0.0003394
2025-03-19 17:19:49 - INFO - epoch-38, train_mse_loss-0.0003245, train_kl_loss-0.0000000, val_mse_loss-0.0003381, val_kl_loss-0.0000000
2025-03-19 17:19:57 - INFO - Saved new best model at epoch 38 with validation loss 0.0003381
2025-03-19 17:24:23 - INFO - epoch-39, train_mse_loss-0.0003244, train_kl_loss-0.0000000, val_mse_loss-0.0003387, val_kl_loss-0.0000000
2025-03-19 17:28:41 - INFO - epoch-40, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003365, val_kl_loss-0.0000000
2025-03-19 17:28:49 - INFO - Saved new best model at epoch 40 with validation loss 0.0003365
2025-03-19 17:33:07 - INFO - epoch-41, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003389, val_kl_loss-0.0000000
2025-03-19 17:37:26 - INFO - epoch-42, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003398, val_kl_loss-0.0000000
2025-03-19 17:41:49 - INFO - epoch-43, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003414, val_kl_loss-0.0000000
2025-03-19 17:46:17 - INFO - epoch-44, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003418, val_kl_loss-0.0000000
2025-03-19 17:51:10 - INFO - epoch-45, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003414, val_kl_loss-0.0000000
2025-03-19 17:55:39 - INFO - epoch-46, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003410, val_kl_loss-0.0000000
2025-03-19 18:00:05 - INFO - epoch-47, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003416, val_kl_loss-0.0000000
2025-03-19 18:04:37 - INFO - epoch-48, train_mse_loss-0.0003240, train_kl_loss-0.0000000, val_mse_loss-0.0003415, val_kl_loss-0.0000000
2025-03-19 18:08:57 - INFO - epoch-49, train_mse_loss-0.0003240, train_kl_loss-0.0000000, val_mse_loss-0.0003416, val_kl_loss-0.0000000
2025-03-19 18:13:16 - INFO - epoch-50, train_mse_loss-0.0003240, train_kl_loss-0.0000000, val_mse_loss-0.0003420, val_kl_loss-0.0000000
2025-03-19 18:17:33 - INFO - epoch-51, train_mse_loss-0.0003240, train_kl_loss-0.0000000, val_mse_loss-0.0003423, val_kl_loss-0.0000000
2025-03-19 18:21:50 - INFO - epoch-52, train_mse_loss-0.0003240, train_kl_loss-0.0000000, val_mse_loss-0.0003418, val_kl_loss-0.0000000
2025-03-19 18:26:07 - INFO - epoch-53, train_mse_loss-0.0003240, train_kl_loss-0.0000000, val_mse_loss-0.0003426, val_kl_loss-0.0000000
2025-03-19 18:30:26 - INFO - epoch-54, train_mse_loss-0.0003240, train_kl_loss-0.0000000, val_mse_loss-0.0003426, val_kl_loss-0.0000000
2025-03-19 18:34:49 - INFO - epoch-55, train_mse_loss-0.0003240, train_kl_loss-0.0000000, val_mse_loss-0.0003431, val_kl_loss-0.0000000
2025-03-19 18:39:14 - INFO - epoch-56, train_mse_loss-0.0003240, train_kl_loss-0.0000000, val_mse_loss-0.0003434, val_kl_loss-0.0000000
2025-03-19 18:43:39 - INFO - epoch-57, train_mse_loss-0.0003240, train_kl_loss-0.0000000, val_mse_loss-0.0003443, val_kl_loss-0.0000000
2025-03-19 18:48:06 - INFO - epoch-58, train_mse_loss-0.0003239, train_kl_loss-0.0000000, val_mse_loss-0.0003443, val_kl_loss-0.0000000
2025-03-19 18:52:37 - INFO - epoch-59, train_mse_loss-0.0003239, train_kl_loss-0.0000000, val_mse_loss-0.0003448, val_kl_loss-0.0000000
2025-03-19 18:57:10 - INFO - epoch-60, train_mse_loss-0.0003239, train_kl_loss-0.0000000, val_mse_loss-0.0003440, val_kl_loss-0.0000000
2025-03-19 19:01:28 - INFO - epoch-61, train_mse_loss-0.0003239, train_kl_loss-0.0000000, val_mse_loss-0.0003448, val_kl_loss-0.0000000
2025-03-19 19:05:47 - INFO - epoch-62, train_mse_loss-0.0003239, train_kl_loss-0.0000000, val_mse_loss-0.0003469, val_kl_loss-0.0000000
2025-03-19 19:10:11 - INFO - epoch-63, train_mse_loss-0.0003239, train_kl_loss-0.0000000, val_mse_loss-0.0003451, val_kl_loss-0.0000000
2025-03-19 19:14:39 - INFO - epoch-64, train_mse_loss-0.0003239, train_kl_loss-0.0000000, val_mse_loss-0.0003455, val_kl_loss-0.0000000
2025-03-19 19:18:59 - INFO - epoch-65, train_mse_loss-0.0003239, train_kl_loss-0.0000000, val_mse_loss-0.0003457, val_kl_loss-0.0000000
2025-03-19 19:23:22 - INFO - epoch-66, train_mse_loss-0.0003239, train_kl_loss-0.0000000, val_mse_loss-0.0003462, val_kl_loss-0.0000000
2025-03-19 19:27:52 - INFO - epoch-67, train_mse_loss-0.0003239, train_kl_loss-0.0000000, val_mse_loss-0.0003472, val_kl_loss-0.0000000
2025-03-19 19:32:25 - INFO - epoch-68, train_mse_loss-0.0003239, train_kl_loss-0.0000000, val_mse_loss-0.0003471, val_kl_loss-0.0000000
2025-03-19 19:37:00 - INFO - epoch-69, train_mse_loss-0.0003238, train_kl_loss-0.0000000, val_mse_loss-0.0003471, val_kl_loss-0.0000000
2025-03-19 19:41:32 - INFO - epoch-70, train_mse_loss-0.0003238, train_kl_loss-0.0000000, val_mse_loss-0.0003482, val_kl_loss-0.0000000
2025-03-19 19:46:10 - INFO - epoch-71, train_mse_loss-0.0003238, train_kl_loss-0.0000000, val_mse_loss-0.0003473, val_kl_loss-0.0000000
2025-03-19 19:50:43 - INFO - epoch-72, train_mse_loss-0.0003238, train_kl_loss-0.0000000, val_mse_loss-0.0003479, val_kl_loss-0.0000000
2025-03-19 19:55:10 - INFO - epoch-73, train_mse_loss-0.0003238, train_kl_loss-0.0000000, val_mse_loss-0.0003481, val_kl_loss-0.0000000
2025-03-19 19:59:34 - INFO - epoch-74, train_mse_loss-0.0003238, train_kl_loss-0.0000000, val_mse_loss-0.0003488, val_kl_loss-0.0000000
2025-03-19 20:03:54 - INFO - epoch-75, train_mse_loss-0.0003238, train_kl_loss-0.0000000, val_mse_loss-0.0003496, val_kl_loss-0.0000000
2025-03-19 20:08:16 - INFO - epoch-76, train_mse_loss-0.0003238, train_kl_loss-0.0000000, val_mse_loss-0.0003496, val_kl_loss-0.0000000
2025-03-19 20:12:41 - INFO - epoch-77, train_mse_loss-0.0003238, train_kl_loss-0.0000000, val_mse_loss-0.0003501, val_kl_loss-0.0000000
2025-03-19 20:17:11 - INFO - epoch-78, train_mse_loss-0.0003237, train_kl_loss-0.0000000, val_mse_loss-0.0003505, val_kl_loss-0.0000000
2025-03-19 20:21:43 - INFO - epoch-79, train_mse_loss-0.0003237, train_kl_loss-0.0000000, val_mse_loss-0.0003504, val_kl_loss-0.0000000
2025-03-19 20:26:08 - INFO - epoch-80, train_mse_loss-0.0003237, train_kl_loss-0.0000000, val_mse_loss-0.0003535, val_kl_loss-0.0000000
2025-03-19 20:30:40 - INFO - epoch-81, train_mse_loss-0.0003237, train_kl_loss-0.0000000, val_mse_loss-0.0003540, val_kl_loss-0.0000000
2025-03-19 20:35:12 - INFO - epoch-82, train_mse_loss-0.0003237, train_kl_loss-0.0000000, val_mse_loss-0.0003541, val_kl_loss-0.0000000
2025-03-19 20:39:37 - INFO - epoch-83, train_mse_loss-0.0003237, train_kl_loss-0.0000000, val_mse_loss-0.0003560, val_kl_loss-0.0000000
2025-03-19 20:44:04 - INFO - epoch-84, train_mse_loss-0.0003237, train_kl_loss-0.0000000, val_mse_loss-0.0003566, val_kl_loss-0.0000000
2025-03-19 20:48:31 - INFO - epoch-85, train_mse_loss-0.0003237, train_kl_loss-0.0000000, val_mse_loss-0.0003572, val_kl_loss-0.0000000
2025-03-19 20:52:55 - INFO - epoch-86, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003569, val_kl_loss-0.0000000
2025-03-19 20:57:23 - INFO - epoch-87, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003578, val_kl_loss-0.0000000
2025-03-19 21:01:54 - INFO - epoch-88, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003579, val_kl_loss-0.0000000
2025-03-19 21:06:18 - INFO - epoch-89, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003581, val_kl_loss-0.0000000
2025-03-19 21:10:40 - INFO - epoch-90, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003582, val_kl_loss-0.0000000
2025-03-19 21:15:09 - INFO - epoch-91, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003591, val_kl_loss-0.0000000
2025-03-19 21:19:37 - INFO - epoch-92, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003599, val_kl_loss-0.0000000
2025-03-19 21:24:01 - INFO - epoch-93, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003599, val_kl_loss-0.0000000
2025-03-19 21:28:26 - INFO - epoch-94, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003609, val_kl_loss-0.0000000
2025-03-19 21:32:47 - INFO - epoch-95, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003609, val_kl_loss-0.0000000
2025-03-19 21:37:09 - INFO - epoch-96, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003615, val_kl_loss-0.0000000
2025-03-19 21:41:35 - INFO - epoch-97, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003629, val_kl_loss-0.0000000
2025-03-19 21:46:01 - INFO - epoch-98, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003643, val_kl_loss-0.0000000
2025-03-19 21:50:24 - INFO - epoch-99, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003642, val_kl_loss-0.0000000
2025-03-19 21:54:46 - INFO - epoch-100, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003642, val_kl_loss-0.0000000
2025-03-19 21:59:16 - INFO - epoch-101, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003642, val_kl_loss-0.0000000
2025-03-19 22:03:41 - INFO - epoch-102, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003655, val_kl_loss-0.0000000
2025-03-19 22:08:03 - INFO - epoch-103, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003657, val_kl_loss-0.0000000
2025-03-19 22:12:26 - INFO - epoch-104, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003669, val_kl_loss-0.0000000
2025-03-19 22:16:49 - INFO - epoch-105, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003673, val_kl_loss-0.0000000
2025-03-19 22:21:15 - INFO - epoch-106, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003678, val_kl_loss-0.0000000
2025-03-19 22:25:39 - INFO - epoch-107, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003683, val_kl_loss-0.0000000
2025-03-19 22:30:05 - INFO - epoch-108, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003691, val_kl_loss-0.0000000
2025-03-19 22:34:26 - INFO - epoch-109, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003695, val_kl_loss-0.0000000
2025-03-19 22:38:51 - INFO - epoch-110, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003699, val_kl_loss-0.0000000
2025-03-19 22:43:16 - INFO - epoch-111, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003701, val_kl_loss-0.0000000
2025-03-19 22:47:40 - INFO - epoch-112, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003708, val_kl_loss-0.0000000
2025-03-19 22:52:07 - INFO - epoch-113, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003713, val_kl_loss-0.0000000
2025-03-19 22:56:25 - INFO - epoch-114, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003692, val_kl_loss-0.0000000
2025-03-19 23:00:49 - INFO - epoch-115, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003703, val_kl_loss-0.0000000
2025-03-19 23:05:15 - INFO - epoch-116, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003711, val_kl_loss-0.0000000
2025-03-19 23:09:44 - INFO - epoch-117, train_mse_loss-0.0003236, train_kl_loss-0.0000000, val_mse_loss-0.0003707, val_kl_loss-0.0000000
2025-03-19 23:14:08 - INFO - epoch-118, train_mse_loss-0.0003235, train_kl_loss-0.0000000, val_mse_loss-0.0003703, val_kl_loss-0.0000000
2025-03-19 23:18:37 - INFO - epoch-119, train_mse_loss-0.0003235, train_kl_loss-0.0000000, val_mse_loss-0.0003689, val_kl_loss-0.0000000
2025-03-19 23:23:10 - INFO - epoch-120, train_mse_loss-0.0003235, train_kl_loss-0.0000000, val_mse_loss-0.0003636, val_kl_loss-0.0000000
2025-03-19 23:27:38 - INFO - epoch-121, train_mse_loss-0.0003235, train_kl_loss-0.0000000, val_mse_loss-0.0003602, val_kl_loss-0.0000000
2025-03-19 23:32:06 - INFO - epoch-122, train_mse_loss-0.0003235, train_kl_loss-0.0000000, val_mse_loss-0.0003581, val_kl_loss-0.0000000
2025-03-19 23:36:31 - INFO - epoch-123, train_mse_loss-0.0003235, train_kl_loss-0.0000000, val_mse_loss-0.0003563, val_kl_loss-0.0000000
2025-03-19 23:40:58 - INFO - epoch-124, train_mse_loss-0.0003235, train_kl_loss-0.0000000, val_mse_loss-0.0003538, val_kl_loss-0.0000000
2025-03-19 23:45:16 - INFO - epoch-125, train_mse_loss-0.0003235, train_kl_loss-0.0000000, val_mse_loss-0.0003523, val_kl_loss-0.0000000
2025-03-19 23:49:36 - INFO - epoch-126, train_mse_loss-0.0003235, train_kl_loss-0.0000000, val_mse_loss-0.0003490, val_kl_loss-0.0000000
2025-03-19 23:53:55 - INFO - epoch-127, train_mse_loss-0.0003235, train_kl_loss-0.0000000, val_mse_loss-0.0003465, val_kl_loss-0.0000000
2025-03-19 23:58:13 - INFO - epoch-128, train_mse_loss-0.0003235, train_kl_loss-0.0000000, val_mse_loss-0.0003442, val_kl_loss-0.0000000
2025-03-20 00:02:33 - INFO - epoch-129, train_mse_loss-0.0003235, train_kl_loss-0.0000000, val_mse_loss-0.0003423, val_kl_loss-0.0000000
2025-03-20 00:06:54 - INFO - epoch-130, train_mse_loss-0.0003235, train_kl_loss-0.0000000, val_mse_loss-0.0003422, val_kl_loss-0.0000000
2025-03-20 00:11:14 - INFO - epoch-131, train_mse_loss-0.0003235, train_kl_loss-0.0000000, val_mse_loss-0.0003418, val_kl_loss-0.0000000
2025-03-20 00:15:32 - INFO - epoch-132, train_mse_loss-0.0003235, train_kl_loss-0.0000000, val_mse_loss-0.0003418, val_kl_loss-0.0000000
2025-03-20 00:19:54 - INFO - epoch-133, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003426, val_kl_loss-0.0000000
2025-03-20 00:24:15 - INFO - epoch-134, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003436, val_kl_loss-0.0000000
2025-03-20 00:28:33 - INFO - epoch-135, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003460, val_kl_loss-0.0000000
2025-03-20 00:32:51 - INFO - epoch-136, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003473, val_kl_loss-0.0000000
2025-03-20 00:37:11 - INFO - epoch-137, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003474, val_kl_loss-0.0000000
2025-03-20 00:41:31 - INFO - epoch-138, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003463, val_kl_loss-0.0000000
2025-03-20 00:45:52 - INFO - epoch-139, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003498, val_kl_loss-0.0000000
2025-03-20 00:50:13 - INFO - epoch-140, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003498, val_kl_loss-0.0000000
2025-03-20 00:54:32 - INFO - epoch-141, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003499, val_kl_loss-0.0000000
2025-03-20 00:58:57 - INFO - epoch-142, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003503, val_kl_loss-0.0000000
2025-03-20 01:03:16 - INFO - epoch-143, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003507, val_kl_loss-0.0000000
2025-03-20 01:07:33 - INFO - epoch-144, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003492, val_kl_loss-0.0000000
2025-03-20 01:11:55 - INFO - epoch-145, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003512, val_kl_loss-0.0000000
2025-03-20 01:16:13 - INFO - epoch-146, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003517, val_kl_loss-0.0000000
2025-03-20 01:20:32 - INFO - epoch-147, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003508, val_kl_loss-0.0000000
2025-03-20 01:24:53 - INFO - epoch-148, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003500, val_kl_loss-0.0000000
2025-03-20 01:29:16 - INFO - epoch-149, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003506, val_kl_loss-0.0000000
2025-03-20 01:33:40 - INFO - epoch-150, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003503, val_kl_loss-0.0000000
2025-03-20 01:38:00 - INFO - epoch-151, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003500, val_kl_loss-0.0000000
2025-03-20 01:42:19 - INFO - epoch-152, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003505, val_kl_loss-0.0000000
2025-03-20 01:46:42 - INFO - epoch-153, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003517, val_kl_loss-0.0000000
2025-03-20 01:50:59 - INFO - epoch-154, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003503, val_kl_loss-0.0000000
2025-03-20 01:55:22 - INFO - epoch-155, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003499, val_kl_loss-0.0000000
2025-03-20 01:59:40 - INFO - epoch-156, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003500, val_kl_loss-0.0000000
2025-03-20 02:03:59 - INFO - epoch-157, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003502, val_kl_loss-0.0000000
2025-03-20 02:08:17 - INFO - epoch-158, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003496, val_kl_loss-0.0000000
2025-03-20 02:12:35 - INFO - epoch-159, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003496, val_kl_loss-0.0000000
2025-03-20 02:16:53 - INFO - epoch-160, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003497, val_kl_loss-0.0000000
2025-03-20 02:21:20 - INFO - epoch-161, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003489, val_kl_loss-0.0000000
2025-03-20 02:25:43 - INFO - epoch-162, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003482, val_kl_loss-0.0000000
2025-03-20 02:30:08 - INFO - epoch-163, train_mse_loss-0.0003234, train_kl_loss-0.0000000, val_mse_loss-0.0003481, val_kl_loss-0.0000000
2025-03-20 02:34:36 - INFO - epoch-164, train_mse_loss-0.0003233, train_kl_loss-0.0000000, val_mse_loss-0.0003485, val_kl_loss-0.0000000
2025-03-20 02:39:03 - INFO - epoch-165, train_mse_loss-0.0003233, train_kl_loss-0.0000000, val_mse_loss-0.0003485, val_kl_loss-0.0000000
