Initial train loss-0.0044667
Initial val loss-0.0044895
Epoch-0, train loss-0.0383190, val loss-0.0017932
Epoch-94, train loss-0.0006596, val loss-0.0029548
Epoch-95, train loss-0.0006603, val loss-0.0035459
Epoch-96, train loss-0.0006613, val loss-0.0026860
Epoch-97, train loss-0.0006607, val loss-0.0022494
Epoch-98, train loss-0.0006629, val loss-0.0020144
Epoch-99, train loss-0.0006607, val loss-0.0256443
Epoch-100, train loss-0.0006587, val loss-0.0038392
Epoch-101, train loss-0.0006600, val loss-0.0040704
Epoch-102, train loss-0.0006606, val loss-0.0027472
Epoch-103, train loss-0.0006615, val loss-0.0038901
Epoch-104, train loss-0.0006598, val loss-0.0059697
Epoch-105, train loss-0.0006607, val loss-0.0042145
Epoch-106, train loss-0.0006606, val loss-0.0040720
Epoch-107, train loss-0.0006603, val loss-0.0033818
Epoch-108, train loss-0.0006590, val loss-0.0031089
Epoch-109, train loss-0.0006639, val loss-0.0023841
Epoch-110, train loss-0.0006604, val loss-0.0019072
Epoch-111, train loss-0.0006612, val loss-0.0037869
Epoch-112, train loss-0.0006586, val loss-0.0044885
Epoch-113, train loss-0.0006589, val loss-0.0044160
Epoch-114, train loss-0.0006607, val loss-0.0032521
Epoch-115, train loss-0.0006598, val loss-0.0043511
Epoch-116, train loss-0.0006598, val loss-0.0122728
Epoch-117, train loss-0.0006599, val loss-0.0065535
Epoch-118, train loss-0.0006605, val loss-0.0048977
Epoch-119, train loss-0.0006592, val loss-0.0057908
Epoch-120, train loss-0.0006619, val loss-0.0061510
Epoch-121, train loss-0.0006599, val loss-0.0062726
Epoch-122, train loss-0.0006603, val loss-0.0061632
Epoch-123, train loss-0.0006588, val loss-0.0046360
Epoch-124, train loss-0.0006600, val loss-0.0040875
Epoch-125, train loss-0.0006587, val loss-0.0056017
Epoch-126, train loss-0.0006593, val loss-0.0100031
Epoch-127, train loss-0.0006606, val loss-0.0038365
Epoch-128, train loss-0.0006583, val loss-0.0113298
Epoch-129, train loss-0.0006605, val loss-0.0304337
Epoch-130, train loss-0.0006583, val loss-0.0167224
Epoch-131, train loss-0.0006601, val loss-0.0108815
Epoch-132, train loss-0.0006605, val loss-0.0146543
Epoch-133, train loss-0.0006595, val loss-0.0181863
Epoch-134, train loss-0.0006587, val loss-0.0057188
Epoch-135, train loss-0.0006582, val loss-0.0072156
Epoch-136, train loss-0.0006602, val loss-0.0189860
Epoch-137, train loss-0.0006590, val loss-0.0084596
Epoch-138, train loss-0.0006593, val loss-0.0089081
Epoch-139, train loss-0.0006616, val loss-0.0037655
Epoch-140, train loss-0.0006600, val loss-0.0133931
Epoch-141, train loss-0.0006592, val loss-0.0060343
Epoch-142, train loss-0.0006590, val loss-0.0253887
Epoch-143, train loss-0.0006585, val loss-0.0087191
Epoch-144, train loss-0.0006588, val loss-0.0083602
Epoch-145, train loss-0.0006595, val loss-0.0068292
Epoch-146, train loss-0.0006596, val loss-0.0398072
Epoch-147, train loss-0.0006586, val loss-0.0046395
Epoch-148, train loss-0.0006617, val loss-0.0089857
Epoch-149, train loss-0.0006588, val loss-0.0097992
Epoch-150, train loss-0.0006595, val loss-0.0117918
Epoch-151, train loss-0.0006585, val loss-0.0083328
Epoch-152, train loss-0.0006585, val loss-0.0113659
Epoch-153, train loss-0.0006582, val loss-0.0115008
Epoch-154, train loss-0.0006585, val loss-0.0133989
Epoch-155, train loss-0.0006566, val loss-0.0096444
Epoch-156, train loss-0.0006581, val loss-0.0078281
Epoch-157, train loss-0.0006564, val loss-0.0104931
Epoch-158, train loss-0.0006575, val loss-0.0095242
Epoch-159, train loss-0.0006575, val loss-0.0085601
Epoch-160, train loss-0.0006583, val loss-0.0054031
Epoch-161, train loss-0.0006572, val loss-0.0211758
Epoch-162, train loss-0.0006562, val loss-0.0073054
Epoch-163, train loss-0.0006567, val loss-0.0081788
Epoch-164, train loss-0.0006568, val loss-0.0056008
Epoch-165, train loss-0.0006583, val loss-0.0161817
Epoch-166, train loss-0.0006556, val loss-0.0043112
Epoch-167, train loss-0.0006583, val loss-0.0082185
Epoch-168, train loss-0.0006584, val loss-0.0091573
Epoch-169, train loss-0.0006567, val loss-0.0108005
Epoch-170, train loss-0.0006569, val loss-0.0066639
Epoch-171, train loss-0.0006567, val loss-0.0045743
Epoch-172, train loss-0.0006564, val loss-0.0069582
Epoch-173, train loss-0.0006575, val loss-0.0053235
Epoch-174, train loss-0.0006568, val loss-0.0076214
Epoch-175, train loss-0.0006582, val loss-0.0083375
Epoch-176, train loss-0.0006560, val loss-0.0108560
Epoch-177, train loss-0.0006570, val loss-0.0082729
Epoch-178, train loss-0.0006567, val loss-0.0084686
Epoch-179, train loss-0.0006564, val loss-0.0050607
Epoch-180, train loss-0.0006562, val loss-0.0070534
Epoch-181, train loss-0.0006568, val loss-0.0050518
Epoch-182, train loss-0.0006558, val loss-0.0081365
Epoch-183, train loss-0.0006558, val loss-0.0030074
Epoch-184, train loss-0.0006577, val loss-0.0033929
Epoch-185, train loss-0.0006560, val loss-0.0083039
Epoch-186, train loss-0.0006568, val loss-0.0055371
Epoch-187, train loss-0.0006576, val loss-0.0068088
Epoch-188, train loss-0.0006564, val loss-0.0069900
Epoch-189, train loss-0.0006552, val loss-0.0050904
Epoch-190, train loss-0.0006567, val loss-0.0037653
Epoch-191, train loss-0.0006561, val loss-0.0059060
Epoch-192, train loss-0.0006554, val loss-0.0048602
Epoch-193, train loss-0.0006558, val loss-0.0046611
Epoch-194, train loss-0.0006560, val loss-0.0032068
Epoch-195, train loss-0.0006561, val loss-0.0072075
Epoch-196, train loss-0.0006555, val loss-0.0044818
Epoch-197, train loss-0.0006570, val loss-0.0064497
Epoch-198, train loss-0.0006551, val loss-0.0040788
Epoch-199, train loss-0.0006561, val loss-0.0086089
Epoch-200, train loss-0.0006555, val loss-0.0026836
Epoch-201, train loss-0.0006567, val loss-0.0026646
Epoch-202, train loss-0.0006559, val loss-0.0049490
Epoch-203, train loss-0.0006554, val loss-0.0034386
Epoch-204, train loss-0.0006551, val loss-0.0040555
Epoch-205, train loss-0.0006555, val loss-0.0071930
Epoch-206, train loss-0.0006557, val loss-0.0033179
Epoch-207, train loss-0.0006552, val loss-0.0026548
Epoch-208, train loss-0.0006566, val loss-0.0020894
Epoch-209, train loss-0.0006554, val loss-0.0030073
Epoch-210, train loss-0.0006552, val loss-0.0023716
Epoch-211, train loss-0.0006552, val loss-0.0015542
Epoch-212, train loss-0.0006552, val loss-0.0041679
Epoch-213, train loss-0.0006559, val loss-0.0026364
Epoch-214, train loss-0.0006557, val loss-0.0020143
Epoch-215, train loss-0.0006552, val loss-0.0026213
Epoch-216, train loss-0.0006557, val loss-0.0023585
Epoch-217, train loss-0.0006553, val loss-0.0028087
Epoch-218, train loss-0.0006565, val loss-0.0022722
Epoch-219, train loss-0.0006553, val loss-0.0017880
Epoch-220, train loss-0.0006551, val loss-0.0022044
Epoch-221, train loss-0.0006552, val loss-0.0018669
Epoch-222, train loss-0.0006551, val loss-0.0022111
Epoch-223, train loss-0.0006549, val loss-0.0015262
Epoch-224, train loss-0.0006555, val loss-0.0017287
Epoch-225, train loss-0.0006553, val loss-0.0013743
Epoch-226, train loss-0.0006552, val loss-0.0018162
Epoch-227, train loss-0.0006554, val loss-0.0017193
Epoch-228, train loss-0.0006556, val loss-0.0021033
Epoch-229, train loss-0.0006552, val loss-0.0023299
Epoch-230, train loss-0.0006557, val loss-0.0019306
Epoch-231, train loss-0.0006547, val loss-0.0020809
Epoch-232, train loss-0.0006551, val loss-0.0015639
Epoch-233, train loss-0.0006548, val loss-0.0021305
Epoch-234, train loss-0.0006548, val loss-0.0019880
Epoch-235, train loss-0.0006552, val loss-0.0015252
Epoch-236, train loss-0.0006552, val loss-0.0019026
Epoch-237, train loss-0.0006553, val loss-0.0012049
Epoch-238, train loss-0.0006550, val loss-0.0014008
Epoch-239, train loss-0.0006548, val loss-0.0014865
Epoch-240, train loss-0.0006543, val loss-0.0016071
Epoch-241, train loss-0.0006550, val loss-0.0020622
Epoch-242, train loss-0.0006547, val loss-0.0017747
Epoch-243, train loss-0.0006548, val loss-0.0015064
Epoch-244, train loss-0.0006550, val loss-0.0014017
Epoch-245, train loss-0.0006548, val loss-0.0014967
Epoch-246, train loss-0.0006545, val loss-0.0014421
Epoch-247, train loss-0.0006545, val loss-0.0016774
Epoch-248, train loss-0.0006546, val loss-0.0012370
Epoch-249, train loss-0.0006545, val loss-0.0013398
Epoch-250, train loss-0.0006549, val loss-0.0013942
Epoch-251, train loss-0.0006547, val loss-0.0010598
Epoch-252, train loss-0.0006551, val loss-0.0015333
Epoch-253, train loss-0.0006554, val loss-0.0016069
Epoch-254, train loss-0.0006544, val loss-0.0011907
Epoch-255, train loss-0.0006543, val loss-0.0013624
Epoch-256, train loss-0.0006544, val loss-0.0015568
Epoch-257, train loss-0.0006557, val loss-0.0010180
Epoch-258, train loss-0.0006546, val loss-0.0013760
Epoch-259, train loss-0.0006544, val loss-0.0013053
Epoch-260, train loss-0.0006545, val loss-0.0011936
Epoch-261, train loss-0.0006546, val loss-0.0015605
Epoch-262, train loss-0.0006543, val loss-0.0014838
Epoch-263, train loss-0.0006543, val loss-0.0012165
Epoch-264, train loss-0.0006542, val loss-0.0012070
Epoch-265, train loss-0.0006546, val loss-0.0014200
Epoch-266, train loss-0.0006542, val loss-0.0009947
Epoch-267, train loss-0.0006547, val loss-0.0013631
Epoch-268, train loss-0.0006544, val loss-0.0012242
Epoch-269, train loss-0.0006548, val loss-0.0010996
Epoch-270, train loss-0.0006545, val loss-0.0011174
Epoch-271, train loss-0.0006545, val loss-0.0009125
Epoch-272, train loss-0.0006543, val loss-0.0012130
Epoch-273, train loss-0.0006560, val loss-0.0010532
Epoch-274, train loss-0.0006551, val loss-0.0009133
Epoch-275, train loss-0.0006539, val loss-0.0010966
Epoch-276, train loss-0.0006542, val loss-0.0009371
Epoch-277, train loss-0.0006540, val loss-0.0010420
Epoch-278, train loss-0.0006543, val loss-0.0010817
Epoch-279, train loss-0.0006542, val loss-0.0010058
Epoch-280, train loss-0.0006541, val loss-0.0010709
Epoch-281, train loss-0.0006543, val loss-0.0009689
Epoch-282, train loss-0.0006541, val loss-0.0010135
Epoch-283, train loss-0.0006543, val loss-0.0009853
Epoch-284, train loss-0.0006542, val loss-0.0009217
Epoch-285, train loss-0.0006542, val loss-0.0009786
Epoch-286, train loss-0.0006544, val loss-0.0010517
Epoch-287, train loss-0.0006541, val loss-0.0009656
Epoch-288, train loss-0.0006546, val loss-0.0009073
Epoch-289, train loss-0.0006536, val loss-0.0009044
Epoch-290, train loss-0.0006542, val loss-0.0008812
Epoch-291, train loss-0.0006545, val loss-0.0008329
Epoch-292, train loss-0.0006543, val loss-0.0010037
Epoch-293, train loss-0.0006541, val loss-0.0008705
Epoch-294, train loss-0.0006538, val loss-0.0008805
Epoch-295, train loss-0.0006541, val loss-0.0008978
Epoch-296, train loss-0.0006539, val loss-0.0008929
Epoch-297, train loss-0.0006539, val loss-0.0008341
Epoch-298, train loss-0.0006541, val loss-0.0009237
Epoch-299, train loss-0.0006540, val loss-0.0007927
Epoch-300, train loss-0.0006541, val loss-0.0008579
Epoch-301, train loss-0.0006542, val loss-0.0007792
Epoch-302, train loss-0.0006541, val loss-0.0008256
Epoch-303, train loss-0.0006546, val loss-0.0008333
Epoch-304, train loss-0.0006543, val loss-0.0008158
Epoch-305, train loss-0.0006540, val loss-0.0007989
Epoch-306, train loss-0.0006541, val loss-0.0008416
Epoch-307, train loss-0.0006540, val loss-0.0007776
Epoch-308, train loss-0.0006540, val loss-0.0008424
Epoch-309, train loss-0.0006541, val loss-0.0008507
Epoch-310, train loss-0.0006540, val loss-0.0008021
Epoch-311, train loss-0.0006551, val loss-0.0008967
Epoch-312, train loss-0.0006544, val loss-0.0008758
Epoch-313, train loss-0.0006539, val loss-0.0009424
Epoch-314, train loss-0.0006547, val loss-0.0009695
Epoch-315, train loss-0.0006540, val loss-0.0008128
Epoch-316, train loss-0.0006542, val loss-0.0008229
Epoch-317, train loss-0.0006539, val loss-0.0008483
Epoch-318, train loss-0.0006542, val loss-0.0007713
Epoch-319, train loss-0.0006537, val loss-0.0007306
Epoch-320, train loss-0.0006540, val loss-0.0007792
Epoch-321, train loss-0.0006538, val loss-0.0007890
Epoch-322, train loss-0.0006540, val loss-0.0007941
Epoch-323, train loss-0.0006536, val loss-0.0007714
Epoch-324, train loss-0.0006537, val loss-0.0007632
Epoch-325, train loss-0.0006544, val loss-0.0007907
Epoch-326, train loss-0.0006538, val loss-0.0007544
Epoch-327, train loss-0.0006537, val loss-0.0007354
Epoch-328, train loss-0.0006534, val loss-0.0007542
Epoch-329, train loss-0.0006543, val loss-0.0007555
Epoch-330, train loss-0.0006538, val loss-0.0007609
Epoch-331, train loss-0.0006538, val loss-0.0007499
Epoch-332, train loss-0.0006539, val loss-0.0007411
Epoch-333, train loss-0.0006538, val loss-0.0007631
Epoch-334, train loss-0.0006539, val loss-0.0007413
Epoch-335, train loss-0.0006536, val loss-0.0007484
Epoch-336, train loss-0.0006541, val loss-0.0007630
Epoch-337, train loss-0.0006541, val loss-0.0007194
Epoch-338, train loss-0.0006539, val loss-0.0007270
Epoch-339, train loss-0.0006538, val loss-0.0007280
Epoch-340, train loss-0.0006535, val loss-0.0007233
Epoch-341, train loss-0.0006535, val loss-0.0007381
Epoch-342, train loss-0.0006538, val loss-0.0007392
Epoch-343, train loss-0.0006536, val loss-0.0007453
Epoch-344, train loss-0.0006534, val loss-0.0007277
Epoch-345, train loss-0.0006537, val loss-0.0007334
Epoch-346, train loss-0.0006538, val loss-0.0007190
Epoch-347, train loss-0.0006537, val loss-0.0007494
Epoch-348, train loss-0.0006536, val loss-0.0007170
Epoch-349, train loss-0.0006536, val loss-0.0007248
Epoch-350, train loss-0.0006535, val loss-0.0007229
Epoch-351, train loss-0.0006535, val loss-0.0007190
Epoch-352, train loss-0.0006540, val loss-0.0007181
Epoch-353, train loss-0.0006538, val loss-0.0007200
Epoch-354, train loss-0.0006535, val loss-0.0007191
Epoch-355, train loss-0.0006534, val loss-0.0007184
Epoch-356, train loss-0.0006534, val loss-0.0007087
Epoch-357, train loss-0.0006537, val loss-0.0007145
Epoch-358, train loss-0.0006534, val loss-0.0007056
Epoch-359, train loss-0.0006536, val loss-0.0007130
Epoch-360, train loss-0.0006536, val loss-0.0007110
Epoch-361, train loss-0.0006535, val loss-0.0007136
Epoch-362, train loss-0.0006534, val loss-0.0007078
Epoch-363, train loss-0.0006534, val loss-0.0007067
Epoch-364, train loss-0.0006532, val loss-0.0007097
Epoch-365, train loss-0.0006534, val loss-0.0007181
Epoch-366, train loss-0.0006533, val loss-0.0007151
Epoch-367, train loss-0.0006535, val loss-0.0007014
Epoch-368, train loss-0.0006534, val loss-0.0007144
Epoch-369, train loss-0.0006531, val loss-0.0007056
Epoch-370, train loss-0.0006533, val loss-0.0007018
Epoch-371, train loss-0.0006530, val loss-0.0007063
Epoch-372, train loss-0.0006533, val loss-0.0007039
Epoch-373, train loss-0.0006533, val loss-0.0007031
Epoch-374, train loss-0.0006533, val loss-0.0007035
Epoch-375, train loss-0.0006532, val loss-0.0006999
Epoch-376, train loss-0.0006535, val loss-0.0007027
Epoch-377, train loss-0.0006529, val loss-0.0007010
Epoch-378, train loss-0.0006531, val loss-0.0007028
Epoch-379, train loss-0.0006533, val loss-0.0007018
Epoch-380, train loss-0.0006535, val loss-0.0007032
Epoch-381, train loss-0.0006532, val loss-0.0007054
Epoch-382, train loss-0.0006535, val loss-0.0006986
Epoch-383, train loss-0.0006533, val loss-0.0006992
Epoch-384, train loss-0.0006530, val loss-0.0007027
Epoch-385, train loss-0.0006536, val loss-0.0006991
Epoch-386, train loss-0.0006535, val loss-0.0006969
Epoch-387, train loss-0.0006531, val loss-0.0006979
Epoch-388, train loss-0.0006531, val loss-0.0006962
Epoch-389, train loss-0.0006534, val loss-0.0006961
Epoch-390, train loss-0.0006531, val loss-0.0006952
Epoch-391, train loss-0.0006535, val loss-0.0006942
Epoch-392, train loss-0.0006537, val loss-0.0006936
Epoch-393, train loss-0.0006534, val loss-0.0006956
Epoch-394, train loss-0.0006533, val loss-0.0006943
Epoch-395, train loss-0.0006533, val loss-0.0006927
Epoch-396, train loss-0.0006532, val loss-0.0006959
Epoch-397, train loss-0.0006530, val loss-0.0006934
Epoch-398, train loss-0.0006532, val loss-0.0006936
Epoch-399, train loss-0.0006531, val loss-0.0006939
Epoch-400, train loss-0.0006530, val loss-0.0006931
Epoch-401, train loss-0.0006532, val loss-0.0006935
Epoch-402, train loss-0.0006529, val loss-0.0006939
Epoch-403, train loss-0.0006528, val loss-0.0006940
Epoch-404, train loss-0.0006527, val loss-0.0006939
Epoch-405, train loss-0.0006529, val loss-0.0006930
Epoch-406, train loss-0.0006532, val loss-0.0006927
Epoch-407, train loss-0.0006530, val loss-0.0006945
Epoch-408, train loss-0.0006529, val loss-0.0006944
Epoch-409, train loss-0.0006535, val loss-0.0006946
Epoch-410, train loss-0.0006530, val loss-0.0006942
Epoch-411, train loss-0.0006529, val loss-0.0006934
Epoch-412, train loss-0.0006530, val loss-0.0006926
Epoch-413, train loss-0.0006532, val loss-0.0006947
Epoch-414, train loss-0.0006534, val loss-0.0006941
Epoch-415, train loss-0.0006523, val loss-0.0006942
Epoch-416, train loss-0.0006530, val loss-0.0006942
Epoch-417, train loss-0.0006530, val loss-0.0006948
Epoch-418, train loss-0.0006528, val loss-0.0006952
Epoch-419, train loss-0.0006530, val loss-0.0006948
Epoch-420, train loss-0.0006529, val loss-0.0006950
Epoch-421, train loss-0.0006531, val loss-0.0006948
Epoch-422, train loss-0.0006533, val loss-0.0006848
Epoch-423, train loss-0.0006549, val loss-0.0006979
Epoch-424, train loss-0.0006539, val loss-0.0006981
Epoch-425, train loss-0.0006534, val loss-0.0008829
Epoch-426, train loss-0.0006535, val loss-0.0009412
Epoch-427, train loss-0.0006533, val loss-0.0008668
Epoch-428, train loss-0.0006533, val loss-0.0008096
Epoch-429, train loss-0.0006532, val loss-0.0008263
Epoch-430, train loss-0.0006537, val loss-0.0009038
Epoch-431, train loss-0.0006534, val loss-0.0007467
Epoch-432, train loss-0.0006530, val loss-0.0007504
Epoch-433, train loss-0.0006532, val loss-0.0007862
Epoch-434, train loss-0.0006533, val loss-0.0007582
Epoch-435, train loss-0.0006536, val loss-0.0006951
Epoch-436, train loss-0.0006538, val loss-0.0007241
Epoch-437, train loss-0.0006532, val loss-0.0007631
Epoch-438, train loss-0.0006531, val loss-0.0007478
Epoch-439, train loss-0.0006532, val loss-0.0007863
Epoch-440, train loss-0.0006530, val loss-0.0007158
Epoch-441, train loss-0.0006528, val loss-0.0007049
Epoch-442, train loss-0.0006526, val loss-0.0006998
Epoch-443, train loss-0.0006530, val loss-0.0008555
Epoch-444, train loss-0.0006529, val loss-0.0007017
Epoch-445, train loss-0.0006533, val loss-0.0007057
Epoch-446, train loss-0.0006528, val loss-0.0007119
Epoch-447, train loss-0.0006527, val loss-0.0007285
Epoch-448, train loss-0.0006533, val loss-0.0007215
Epoch-449, train loss-0.0006526, val loss-0.0006984
Epoch-450, train loss-0.0006527, val loss-0.0007722
Epoch-451, train loss-0.0006529, val loss-0.0007009
Epoch-452, train loss-0.0006529, val loss-0.0007107
Epoch-453, train loss-0.0006531, val loss-0.0007307
Epoch-454, train loss-0.0006530, val loss-0.0007500
Epoch-455, train loss-0.0006527, val loss-0.0007138
Epoch-456, train loss-0.0006528, val loss-0.0008497
Epoch-457, train loss-0.0006527, val loss-0.0006983
Epoch-458, train loss-0.0006529, val loss-0.0006951
Epoch-459, train loss-0.0006530, val loss-0.0007055
Epoch-460, train loss-0.0006527, val loss-0.0008772
Epoch-461, train loss-0.0006525, val loss-0.0006945
Epoch-462, train loss-0.0006526, val loss-0.0007379
Epoch-463, train loss-0.0006528, val loss-0.0006957
Epoch-464, train loss-0.0006523, val loss-0.0006975
Epoch-465, train loss-0.0006529, val loss-0.0007114
Epoch-466, train loss-0.0006523, val loss-0.0006994
Epoch-467, train loss-0.0006526, val loss-0.0006966
Epoch-468, train loss-0.0006528, val loss-0.0006961
Epoch-469, train loss-0.0006527, val loss-0.0007019
Epoch-470, train loss-0.0006523, val loss-0.0006963
Epoch-471, train loss-0.0006524, val loss-0.0007239
Epoch-472, train loss-0.0006525, val loss-0.0006954
Epoch-473, train loss-0.0006521, val loss-0.0007039
Epoch-474, train loss-0.0006525, val loss-0.0006987
Epoch-475, train loss-0.0006525, val loss-0.0006968
Epoch-476, train loss-0.0006525, val loss-0.0006956
Epoch-477, train loss-0.0006524, val loss-0.0007007
Epoch-478, train loss-0.0006525, val loss-0.0007113
Epoch-479, train loss-0.0006524, val loss-0.0006997
Epoch-480, train loss-0.0006520, val loss-0.0006946
Epoch-481, train loss-0.0006528, val loss-0.0006964
Epoch-482, train loss-0.0006521, val loss-0.0007041
Epoch-483, train loss-0.0006519, val loss-0.0007105
Epoch-484, train loss-0.0006522, val loss-0.0006972
Epoch-485, train loss-0.0006523, val loss-0.0006954
Epoch-486, train loss-0.0006522, val loss-0.0007050
Epoch-487, train loss-0.0006522, val loss-0.0007047
Epoch-488, train loss-0.0006518, val loss-0.0006976
Epoch-489, train loss-0.0006523, val loss-0.0006962
Epoch-490, train loss-0.0006523, val loss-0.0006948
Epoch-491, train loss-0.0006524, val loss-0.0006956
Epoch-492, train loss-0.0006521, val loss-0.0006957
Epoch-493, train loss-0.0006521, val loss-0.0007095
Epoch-494, train loss-0.0006520, val loss-0.0007005
Epoch-495, train loss-0.0006522, val loss-0.0006960
Epoch-496, train loss-0.0006521, val loss-0.0007032
Epoch-497, train loss-0.0006521, val loss-0.0006954
Epoch-498, train loss-0.0006518, val loss-0.0006956
Epoch-499, train loss-0.0006521, val loss-0.0006988
Epoch-500, train loss-0.0006517, val loss-0.0006960
Epoch-501, train loss-0.0006516, val loss-0.0006971
Epoch-502, train loss-0.0006522, val loss-0.0006951
Epoch-503, train loss-0.0006518, val loss-0.0006949
Epoch-504, train loss-0.0006516, val loss-0.0006953
Epoch-505, train loss-0.0006520, val loss-0.0006955
Epoch-506, train loss-0.0006517, val loss-0.0006956
Epoch-507, train loss-0.0006518, val loss-0.0006957
Epoch-508, train loss-0.0006513, val loss-0.0006947
Epoch-509, train loss-0.0006517, val loss-0.0007125
Epoch-510, train loss-0.0006522, val loss-0.0007014
Epoch-511, train loss-0.0006517, val loss-0.0006942
Epoch-512, train loss-0.0006513, val loss-0.0006961
Epoch-513, train loss-0.0006519, val loss-0.0006997
Epoch-514, train loss-0.0006518, val loss-0.0006955
