Initial train loss-0.0054584
Initial val loss-0.0054647
Epoch-0, train loss-0.1032943, val loss-0.0036694
Epoch-328, train loss-0.0006519, val loss-0.0007176
Epoch-329, train loss-0.0006518, val loss-0.0007232
Epoch-330, train loss-0.0006524, val loss-0.0007259
Epoch-331, train loss-0.0006519, val loss-0.0007228
Epoch-332, train loss-0.0006518, val loss-0.0007768
Epoch-333, train loss-0.0006522, val loss-0.0007273
Epoch-334, train loss-0.0006519, val loss-0.0007310
Epoch-335, train loss-0.0006519, val loss-0.0007228
Epoch-336, train loss-0.0006520, val loss-0.0007688
Epoch-337, train loss-0.0006519, val loss-0.0007877
Epoch-338, train loss-0.0006514, val loss-0.0007453
Epoch-339, train loss-0.0006515, val loss-0.0007341
Epoch-340, train loss-0.0006516, val loss-0.0007283
Epoch-341, train loss-0.0006520, val loss-0.0007142
Epoch-342, train loss-0.0006517, val loss-0.0007191
Epoch-343, train loss-0.0006519, val loss-0.0007153
Epoch-344, train loss-0.0006518, val loss-0.0007527
Epoch-345, train loss-0.0006518, val loss-0.0007495
Epoch-346, train loss-0.0006518, val loss-0.0007481
Epoch-347, train loss-0.0006518, val loss-0.0007308
Epoch-348, train loss-0.0006519, val loss-0.0007889
Epoch-349, train loss-0.0006514, val loss-0.0007574
Epoch-350, train loss-0.0006515, val loss-0.0007568
Epoch-351, train loss-0.0006515, val loss-0.0007857
Epoch-352, train loss-0.0006515, val loss-0.0007741
Epoch-353, train loss-0.0006512, val loss-0.0007490
Epoch-354, train loss-0.0006511, val loss-0.0007327
Epoch-355, train loss-0.0006517, val loss-0.0007926
Epoch-356, train loss-0.0006518, val loss-0.0007404
Epoch-357, train loss-0.0006510, val loss-0.0007268
Epoch-358, train loss-0.0006511, val loss-0.0007426
Epoch-359, train loss-0.0006513, val loss-0.0007472
Epoch-360, train loss-0.0006510, val loss-0.0007612
Epoch-361, train loss-0.0006516, val loss-0.0007367
Epoch-362, train loss-0.0006515, val loss-0.0007284
Epoch-363, train loss-0.0006513, val loss-0.0007511
Epoch-364, train loss-0.0006513, val loss-0.0007638
Epoch-365, train loss-0.0006515, val loss-0.0007675
Epoch-366, train loss-0.0006510, val loss-0.0007686
Epoch-367, train loss-0.0006513, val loss-0.0007344
Epoch-368, train loss-0.0006512, val loss-0.0007611
Epoch-369, train loss-0.0006509, val loss-0.0008159
Epoch-370, train loss-0.0006511, val loss-0.0008175
Epoch-371, train loss-0.0006511, val loss-0.0008155
Epoch-372, train loss-0.0006509, val loss-0.0008297
Epoch-373, train loss-0.0006507, val loss-0.0007852
Epoch-374, train loss-0.0006507, val loss-0.0008757
Epoch-375, train loss-0.0006513, val loss-0.0008853
Epoch-376, train loss-0.0006509, val loss-0.0008301
Epoch-377, train loss-0.0006509, val loss-0.0007944
Epoch-378, train loss-0.0006509, val loss-0.0008196
Epoch-379, train loss-0.0006506, val loss-0.0007991
Epoch-380, train loss-0.0006506, val loss-0.0008187
Epoch-381, train loss-0.0006502, val loss-0.0008888
Epoch-382, train loss-0.0006509, val loss-0.0007829
Epoch-383, train loss-0.0006507, val loss-0.0008467
Epoch-384, train loss-0.0006508, val loss-0.0008120
Epoch-385, train loss-0.0006505, val loss-0.0009296
Epoch-386, train loss-0.0006505, val loss-0.0008207
Epoch-387, train loss-0.0006505, val loss-0.0008603
Epoch-388, train loss-0.0006506, val loss-0.0008414
Epoch-389, train loss-0.0006506, val loss-0.0008621
Epoch-390, train loss-0.0006504, val loss-0.0008357
Epoch-391, train loss-0.0006507, val loss-0.0008717
Epoch-392, train loss-0.0006506, val loss-0.0008339
Epoch-393, train loss-0.0006502, val loss-0.0009108
Epoch-394, train loss-0.0006502, val loss-0.0010567
Epoch-395, train loss-0.0006506, val loss-0.0010457
Epoch-396, train loss-0.0006503, val loss-0.0010000
Epoch-397, train loss-0.0006501, val loss-0.0012654
Epoch-398, train loss-0.0006506, val loss-0.0011851
Epoch-399, train loss-0.0006508, val loss-0.0008879
Epoch-400, train loss-0.0006505, val loss-0.0009279
Epoch-401, train loss-0.0006507, val loss-0.0009036
Epoch-402, train loss-0.0006503, val loss-0.0009886
Epoch-403, train loss-0.0006502, val loss-0.0011845
Epoch-404, train loss-0.0006502, val loss-0.0013847
Epoch-405, train loss-0.0006500, val loss-0.0013688
Epoch-406, train loss-0.0006504, val loss-0.0012474
Epoch-407, train loss-0.0006503, val loss-0.0014130
Epoch-408, train loss-0.0006502, val loss-0.0012276
Epoch-409, train loss-0.0006507, val loss-0.0009917
Epoch-410, train loss-0.0006506, val loss-0.0009778
Epoch-411, train loss-0.0006503, val loss-0.0012557
Epoch-412, train loss-0.0006499, val loss-0.0010804
Epoch-413, train loss-0.0006500, val loss-0.0011650
Epoch-414, train loss-0.0006498, val loss-0.0009062
Epoch-415, train loss-0.0006495, val loss-0.0009388
Epoch-416, train loss-0.0006499, val loss-0.0012353
Epoch-417, train loss-0.0006498, val loss-0.0010236
Epoch-418, train loss-0.0006496, val loss-0.0010742
Epoch-419, train loss-0.0006497, val loss-0.0013230
Epoch-420, train loss-0.0006493, val loss-0.0014821
Epoch-421, train loss-0.0006499, val loss-0.0015923
Epoch-422, train loss-0.0006495, val loss-0.0012265
Epoch-423, train loss-0.0006497, val loss-0.0010934
Epoch-424, train loss-0.0006500, val loss-0.0016616
Epoch-425, train loss-0.0006497, val loss-0.0010962
Epoch-426, train loss-0.0006495, val loss-0.0008952
Epoch-427, train loss-0.0006495, val loss-0.0012702
Epoch-428, train loss-0.0006494, val loss-0.0012355
Epoch-429, train loss-0.0006496, val loss-0.0012670
Epoch-430, train loss-0.0006492, val loss-0.0017564
Epoch-431, train loss-0.0006497, val loss-0.0017621
Epoch-432, train loss-0.0006492, val loss-0.0015474
Epoch-433, train loss-0.0006493, val loss-0.0015895
Epoch-434, train loss-0.0006492, val loss-0.0013275
Epoch-435, train loss-0.0006492, val loss-0.0019046
Epoch-436, train loss-0.0006495, val loss-0.0020345
Epoch-437, train loss-0.0006497, val loss-0.0011281
Epoch-438, train loss-0.0006493, val loss-0.0015454
Epoch-439, train loss-0.0006496, val loss-0.0014495
Epoch-440, train loss-0.0006493, val loss-0.0012071
Epoch-441, train loss-0.0006494, val loss-0.0014672
Epoch-442, train loss-0.0006494, val loss-0.0011375
Epoch-443, train loss-0.0006490, val loss-0.0011740
Epoch-444, train loss-0.0006490, val loss-0.0016510
Epoch-445, train loss-0.0006487, val loss-0.0016211
Epoch-446, train loss-0.0006491, val loss-0.0013968
Epoch-447, train loss-0.0006490, val loss-0.0017790
Epoch-448, train loss-0.0006490, val loss-0.0020635
Epoch-449, train loss-0.0006488, val loss-0.0025281
Epoch-450, train loss-0.0006491, val loss-0.0015294
Epoch-451, train loss-0.0006494, val loss-0.0015567
Epoch-452, train loss-0.0006489, val loss-0.0015175
Epoch-453, train loss-0.0006490, val loss-0.0022086
Epoch-454, train loss-0.0006490, val loss-0.0014278
Epoch-455, train loss-0.0006484, val loss-0.0019895
Epoch-456, train loss-0.0006494, val loss-0.0015531
Epoch-457, train loss-0.0006489, val loss-0.0022698
Epoch-458, train loss-0.0006492, val loss-0.0017341
Epoch-459, train loss-0.0006485, val loss-0.0018646
Epoch-460, train loss-0.0006485, val loss-0.0019039
Epoch-461, train loss-0.0006487, val loss-0.0023597
Epoch-462, train loss-0.0006488, val loss-0.0015805
Epoch-463, train loss-0.0006489, val loss-0.0019567
Epoch-464, train loss-0.0006488, val loss-0.0023904
Epoch-465, train loss-0.0006487, val loss-0.0017680
Epoch-466, train loss-0.0006488, val loss-0.0017550
Epoch-467, train loss-0.0006482, val loss-0.0028148
Epoch-468, train loss-0.0006493, val loss-0.0023715
Epoch-469, train loss-0.0006487, val loss-0.0033732
Epoch-470, train loss-0.0006484, val loss-0.0028803
Epoch-471, train loss-0.0006488, val loss-0.0024367
Epoch-472, train loss-0.0006486, val loss-0.0030623
Epoch-473, train loss-0.0006484, val loss-0.0050712
Epoch-474, train loss-0.0006489, val loss-0.0033294
Epoch-475, train loss-0.0006480, val loss-0.0028543
Epoch-476, train loss-0.0006480, val loss-0.0044039
Epoch-477, train loss-0.0006482, val loss-0.0042957
Epoch-478, train loss-0.0006480, val loss-0.0043317
Epoch-479, train loss-0.0006483, val loss-0.0052832
Epoch-480, train loss-0.0006480, val loss-0.0042563
Epoch-481, train loss-0.0006487, val loss-0.0046166
Epoch-482, train loss-0.0006482, val loss-0.0034516
Epoch-483, train loss-0.0006476, val loss-0.0032151
Epoch-484, train loss-0.0006481, val loss-0.0045207
Epoch-485, train loss-0.0006483, val loss-0.0045360
Epoch-486, train loss-0.0006481, val loss-0.0041376
Epoch-487, train loss-0.0006480, val loss-0.0041567
Epoch-488, train loss-0.0006484, val loss-0.0033064
Epoch-489, train loss-0.0006482, val loss-0.0027578
Epoch-490, train loss-0.0006485, val loss-0.0034882
Epoch-491, train loss-0.0006476, val loss-0.0030518
Epoch-492, train loss-0.0006482, val loss-0.0041905
Epoch-493, train loss-0.0006483, val loss-0.0027047
Epoch-494, train loss-0.0006480, val loss-0.0038700
Epoch-495, train loss-0.0006479, val loss-0.0049008
Epoch-496, train loss-0.0006479, val loss-0.0038049
Epoch-497, train loss-0.0006477, val loss-0.0038614
Epoch-498, train loss-0.0006482, val loss-0.0039479
Epoch-499, train loss-0.0006483, val loss-0.0042468
Epoch-500, train loss-0.0006476, val loss-0.0052200
Epoch-501, train loss-0.0006480, val loss-0.0027992
Epoch-502, train loss-0.0006479, val loss-0.0051777
Epoch-503, train loss-0.0006476, val loss-0.0056768
Epoch-504, train loss-0.0006479, val loss-0.0042355
Epoch-505, train loss-0.0006478, val loss-0.0050174
Epoch-506, train loss-0.0006475, val loss-0.0109536
Epoch-507, train loss-0.0006481, val loss-0.0042855
Epoch-508, train loss-0.0006478, val loss-0.0102195
Epoch-509, train loss-0.0006476, val loss-0.0073334
Epoch-510, train loss-0.0006474, val loss-0.0058307
Epoch-511, train loss-0.0006476, val loss-0.0084073
Epoch-512, train loss-0.0006478, val loss-0.0065560
Epoch-513, train loss-0.0006475, val loss-0.0092831
Epoch-514, train loss-0.0006476, val loss-0.0098643
