Initial train loss-0.0050512
Initial val loss-0.0050739
Epoch-0, train loss-0.0230342, val loss-0.0015060
Epoch-38, train loss-0.0006562, val loss-0.0016323
Epoch-39, train loss-0.0006561, val loss-0.0022658
Epoch-40, train loss-0.0006569, val loss-0.0018732
Epoch-41, train loss-0.0006564, val loss-0.0021690
Epoch-42, train loss-0.0006555, val loss-0.0011856
Epoch-43, train loss-0.0006625, val loss-0.0017638
Epoch-44, train loss-0.0006682, val loss-0.0014997
Epoch-45, train loss-0.0006571, val loss-0.0016525
Epoch-46, train loss-0.0006568, val loss-0.0018455
Epoch-47, train loss-0.0006566, val loss-0.0015536
Epoch-48, train loss-0.0006564, val loss-0.0014479
Epoch-49, train loss-0.0006567, val loss-0.0013620
Epoch-50, train loss-0.0006569, val loss-0.0013739
Epoch-51, train loss-0.0006567, val loss-0.0014753
Epoch-52, train loss-0.0006570, val loss-0.0015258
Epoch-53, train loss-0.0006565, val loss-0.0013440
Epoch-54, train loss-0.0006564, val loss-0.0013800
Epoch-55, train loss-0.0006570, val loss-0.0022931
Epoch-56, train loss-0.0006560, val loss-0.0024461
Epoch-57, train loss-0.0006558, val loss-0.0057010
Epoch-58, train loss-0.0006561, val loss-0.0025491
Epoch-59, train loss-0.0006566, val loss-0.0017663
Epoch-60, train loss-0.0006576, val loss-0.0070667
Epoch-61, train loss-0.0006615, val loss-0.0029490
Epoch-62, train loss-0.0006562, val loss-0.0013195
Epoch-63, train loss-0.0006559, val loss-0.0012519
Epoch-64, train loss-0.0006560, val loss-0.0105274
Epoch-65, train loss-0.0006561, val loss-0.0009667
Epoch-66, train loss-0.0006555, val loss-0.0009482
Epoch-67, train loss-0.0006556, val loss-0.0009638
Epoch-68, train loss-0.0006564, val loss-0.0009281
Epoch-69, train loss-0.0006555, val loss-0.0010781
Epoch-70, train loss-0.0006559, val loss-0.0009298
Epoch-71, train loss-0.0006555, val loss-0.0008749
Epoch-72, train loss-0.0006580, val loss-0.0009949
Epoch-73, train loss-0.0006554, val loss-0.0009006
Epoch-74, train loss-0.0006555, val loss-0.0009314
Epoch-75, train loss-0.0006551, val loss-0.0010229
Epoch-76, train loss-0.0006553, val loss-0.0008776
Epoch-77, train loss-0.0006554, val loss-0.0009466
Epoch-78, train loss-0.0006552, val loss-0.0008948
Epoch-79, train loss-0.0006555, val loss-0.0008570
Epoch-80, train loss-0.0006567, val loss-0.0009235
Epoch-81, train loss-0.0006634, val loss-0.0007044
Epoch-82, train loss-0.0006567, val loss-0.0007002
Epoch-83, train loss-0.0006566, val loss-0.0007144
Epoch-84, train loss-0.0006558, val loss-0.0007184
Epoch-85, train loss-0.0006558, val loss-0.0006999
Epoch-86, train loss-0.0006554, val loss-0.0006991
Epoch-87, train loss-0.0006554, val loss-0.0007158
Epoch-88, train loss-0.0006552, val loss-0.0007141
Epoch-89, train loss-0.0006555, val loss-0.0007181
Epoch-90, train loss-0.0006559, val loss-0.0007303
Epoch-91, train loss-0.0006560, val loss-0.0008117
Epoch-92, train loss-0.0006553, val loss-0.0007114
Epoch-93, train loss-0.0006549, val loss-0.0007071
Epoch-94, train loss-0.0006550, val loss-0.0007109
Epoch-95, train loss-0.0006552, val loss-0.0007234
Epoch-96, train loss-0.0006548, val loss-0.0007093
Epoch-97, train loss-0.0006549, val loss-0.0007090
Epoch-98, train loss-0.0006551, val loss-0.0007149
Epoch-99, train loss-0.0006546, val loss-0.0007084
Epoch-100, train loss-0.0006546, val loss-0.0007071
Epoch-101, train loss-0.0006548, val loss-0.0007196
Epoch-102, train loss-0.0006549, val loss-0.0007087
Epoch-103, train loss-0.0006549, val loss-0.0007071
Epoch-104, train loss-0.0006552, val loss-0.0007124
Epoch-105, train loss-0.0006547, val loss-0.0007107
Epoch-106, train loss-0.0006548, val loss-0.0007046
Epoch-107, train loss-0.0006547, val loss-0.0007067
Epoch-108, train loss-0.0006545, val loss-0.0007064
Epoch-109, train loss-0.0006549, val loss-0.0007256
Epoch-110, train loss-0.0006549, val loss-0.0007026
Epoch-111, train loss-0.0006546, val loss-0.0007143
Epoch-112, train loss-0.0006546, val loss-0.0007174
Epoch-113, train loss-0.0006552, val loss-0.0007237
Epoch-114, train loss-0.0006547, val loss-0.0007260
Epoch-115, train loss-0.0006546, val loss-0.0007223
Epoch-116, train loss-0.0006545, val loss-0.0007254
Epoch-117, train loss-0.0006546, val loss-0.0007197
Epoch-118, train loss-0.0006552, val loss-0.0007134
Epoch-119, train loss-0.0006549, val loss-0.0007275
Epoch-120, train loss-0.0006546, val loss-0.0007278
Epoch-121, train loss-0.0006548, val loss-0.0007361
Epoch-122, train loss-0.0006546, val loss-0.0007234
Epoch-123, train loss-0.0006546, val loss-0.0007457
Epoch-124, train loss-0.0006549, val loss-0.0007262
Epoch-125, train loss-0.0006542, val loss-0.0007395
Epoch-126, train loss-0.0006547, val loss-0.0007497
Epoch-127, train loss-0.0006546, val loss-0.0007574
Epoch-128, train loss-0.0006543, val loss-0.0007239
Epoch-129, train loss-0.0006541, val loss-0.0007221
Epoch-130, train loss-0.0006545, val loss-0.0007717
Epoch-131, train loss-0.0006546, val loss-0.0007987
Epoch-132, train loss-0.0006549, val loss-0.0007242
Epoch-133, train loss-0.0006548, val loss-0.0007406
Epoch-134, train loss-0.0006544, val loss-0.0007408
Epoch-135, train loss-0.0006543, val loss-0.0007703
Epoch-136, train loss-0.0006554, val loss-0.0011186
Epoch-137, train loss-0.0006565, val loss-0.0007218
Epoch-138, train loss-0.0006551, val loss-0.0007158
Epoch-139, train loss-0.0006547, val loss-0.0007659
Epoch-140, train loss-0.0006548, val loss-0.0007502
Epoch-141, train loss-0.0006548, val loss-0.0008599
Epoch-142, train loss-0.0006545, val loss-0.0008461
Epoch-143, train loss-0.0006544, val loss-0.0007942
Epoch-144, train loss-0.0006543, val loss-0.0008020
Epoch-145, train loss-0.0006545, val loss-0.0010062
Epoch-146, train loss-0.0006546, val loss-0.0008506
Epoch-147, train loss-0.0006548, val loss-0.0008347
Epoch-148, train loss-0.0006545, val loss-0.0008684
Epoch-149, train loss-0.0006547, val loss-0.0008068
Epoch-150, train loss-0.0006542, val loss-0.0007611
Epoch-151, train loss-0.0006545, val loss-0.0008172
Epoch-152, train loss-0.0006544, val loss-0.0008379
Epoch-153, train loss-0.0006541, val loss-0.0007751
Epoch-154, train loss-0.0006545, val loss-0.0007840
Epoch-155, train loss-0.0006547, val loss-0.0007916
Epoch-156, train loss-0.0006541, val loss-0.0011984
Epoch-157, train loss-0.0006548, val loss-0.0008377
Epoch-158, train loss-0.0006547, val loss-0.0008706
Epoch-159, train loss-0.0006548, val loss-0.0012389
Epoch-160, train loss-0.0006546, val loss-0.0008575
Epoch-161, train loss-0.0006546, val loss-0.0008763
Epoch-162, train loss-0.0006544, val loss-0.0023718
Epoch-163, train loss-0.0006541, val loss-0.0009507
Epoch-164, train loss-0.0006545, val loss-0.0009142
Epoch-165, train loss-0.0006543, val loss-0.0010637
Epoch-166, train loss-0.0006547, val loss-0.0008760
Epoch-167, train loss-0.0006547, val loss-0.0008966
Epoch-168, train loss-0.0006544, val loss-0.0009256
Epoch-169, train loss-0.0006546, val loss-0.0010950
Epoch-170, train loss-0.0006544, val loss-0.0009992
Epoch-171, train loss-0.0006543, val loss-0.0008689
Epoch-172, train loss-0.0006545, val loss-0.0010188
Epoch-173, train loss-0.0006544, val loss-0.0011038
Epoch-174, train loss-0.0006544, val loss-0.0010397
Epoch-175, train loss-0.0006545, val loss-0.0009558
Epoch-176, train loss-0.0006544, val loss-0.0010840
Epoch-177, train loss-0.0006541, val loss-0.0012935
Epoch-178, train loss-0.0006538, val loss-0.0008896
Epoch-179, train loss-0.0006543, val loss-0.0010083
Epoch-180, train loss-0.0006541, val loss-0.0010392
Epoch-181, train loss-0.0006540, val loss-0.0013203
Epoch-182, train loss-0.0006545, val loss-0.0013082
Epoch-183, train loss-0.0006544, val loss-0.0017301
Epoch-184, train loss-0.0006544, val loss-0.0011198
Epoch-185, train loss-0.0006543, val loss-0.0013771
Epoch-186, train loss-0.0006542, val loss-0.0012021
Epoch-187, train loss-0.0006542, val loss-0.0013580
Epoch-188, train loss-0.0006541, val loss-0.0013759
Epoch-189, train loss-0.0006542, val loss-0.0011925
Epoch-190, train loss-0.0006539, val loss-0.0012999
Epoch-191, train loss-0.0006541, val loss-0.0012668
Epoch-192, train loss-0.0006539, val loss-0.0016396
Epoch-193, train loss-0.0006542, val loss-0.0011709
Epoch-194, train loss-0.0006542, val loss-0.0013892
Epoch-195, train loss-0.0006541, val loss-0.0016521
Epoch-196, train loss-0.0006538, val loss-0.0010992
Epoch-197, train loss-0.0006537, val loss-0.0015719
Epoch-198, train loss-0.0006543, val loss-0.0021333
Epoch-199, train loss-0.0006540, val loss-0.0012641
Epoch-200, train loss-0.0006541, val loss-0.0011562
Epoch-201, train loss-0.0006543, val loss-0.0013668
Epoch-202, train loss-0.0006540, val loss-0.0014925
Epoch-203, train loss-0.0006538, val loss-0.0014711
Epoch-204, train loss-0.0006537, val loss-0.0009126
Epoch-205, train loss-0.0006542, val loss-0.0008398
Epoch-206, train loss-0.0006539, val loss-0.0013020
Epoch-207, train loss-0.0006542, val loss-0.0017707
Epoch-208, train loss-0.0006540, val loss-0.0016991
Epoch-209, train loss-0.0006535, val loss-0.0016080
Epoch-210, train loss-0.0006538, val loss-0.0017101
Epoch-211, train loss-0.0006542, val loss-0.0017998
Epoch-212, train loss-0.0006541, val loss-0.0012095
Epoch-213, train loss-0.0006534, val loss-0.0009768
Epoch-214, train loss-0.0006540, val loss-0.0023291
Epoch-215, train loss-0.0006536, val loss-0.0017168
Epoch-216, train loss-0.0006536, val loss-0.0017214
Epoch-217, train loss-0.0006540, val loss-0.0030772
Epoch-218, train loss-0.0006536, val loss-0.0022378
Epoch-219, train loss-0.0006536, val loss-0.0021837
Epoch-220, train loss-0.0006535, val loss-0.0015886
Epoch-221, train loss-0.0006535, val loss-0.0010371
Epoch-222, train loss-0.0006536, val loss-0.0010953
Epoch-223, train loss-0.0006540, val loss-0.0009444
Epoch-224, train loss-0.0006535, val loss-0.0013258
Epoch-225, train loss-0.0006538, val loss-0.0011889
Epoch-226, train loss-0.0006531, val loss-0.0007628
Epoch-227, train loss-0.0006536, val loss-0.0011994
Epoch-228, train loss-0.0006536, val loss-0.0008678
Epoch-229, train loss-0.0006536, val loss-0.0011074
Epoch-230, train loss-0.0006535, val loss-0.0011028
Epoch-231, train loss-0.0006536, val loss-0.0009916
Epoch-232, train loss-0.0006532, val loss-0.0011777
Epoch-233, train loss-0.0006534, val loss-0.0013460
Epoch-234, train loss-0.0006536, val loss-0.0019798
Epoch-235, train loss-0.0006535, val loss-0.0012917
Epoch-236, train loss-0.0006534, val loss-0.0007728
Epoch-237, train loss-0.0006535, val loss-0.0017955
Epoch-238, train loss-0.0006531, val loss-0.0024166
Epoch-239, train loss-0.0006535, val loss-0.0010091
Epoch-240, train loss-0.0006528, val loss-0.0008139
Epoch-241, train loss-0.0006531, val loss-0.0043012
Epoch-242, train loss-0.0006532, val loss-0.0009905
Epoch-243, train loss-0.0006532, val loss-0.0019013
Epoch-244, train loss-0.0006533, val loss-0.0009717
Epoch-245, train loss-0.0006530, val loss-0.0018004
Epoch-246, train loss-0.0006528, val loss-0.0014802
Epoch-247, train loss-0.0006529, val loss-0.0012240
Epoch-248, train loss-0.0006532, val loss-0.0016704
Epoch-249, train loss-0.0006531, val loss-0.0012684
Epoch-250, train loss-0.0006526, val loss-0.0016772
Epoch-251, train loss-0.0006527, val loss-0.0017385
Epoch-252, train loss-0.0006530, val loss-0.0015062
Epoch-253, train loss-0.0006529, val loss-0.0012618
Epoch-254, train loss-0.0006527, val loss-0.0019514
Epoch-255, train loss-0.0006524, val loss-0.0030703
Epoch-256, train loss-0.0006524, val loss-0.0015859
Epoch-257, train loss-0.0006524, val loss-0.0018979
Epoch-258, train loss-0.0006529, val loss-0.0030726
Epoch-259, train loss-0.0006523, val loss-0.0013059
Epoch-260, train loss-0.0006523, val loss-0.0028983
Epoch-261, train loss-0.0006521, val loss-0.0016748
Epoch-262, train loss-0.0006523, val loss-0.0012863
Epoch-263, train loss-0.0006521, val loss-0.0009407
Epoch-264, train loss-0.0006515, val loss-0.0007776
Epoch-265, train loss-0.0006521, val loss-0.0009183
Epoch-266, train loss-0.0006515, val loss-0.0009602
Epoch-267, train loss-0.0006517, val loss-0.0010501
Epoch-268, train loss-0.0006520, val loss-0.0009557
Epoch-269, train loss-0.0006517, val loss-0.0007937
Epoch-270, train loss-0.0006518, val loss-0.0009972
Epoch-271, train loss-0.0006511, val loss-0.0018569
Epoch-272, train loss-0.0006518, val loss-0.0009818
Epoch-273, train loss-0.0006516, val loss-0.0013473
Epoch-274, train loss-0.0006515, val loss-0.0013310
Epoch-275, train loss-0.0006516, val loss-0.0012494
Epoch-276, train loss-0.0006509, val loss-0.0011367
Epoch-277, train loss-0.0006516, val loss-0.0014198
Epoch-278, train loss-0.0006517, val loss-0.0015252
Epoch-279, train loss-0.0006514, val loss-0.0011383
Epoch-280, train loss-0.0006510, val loss-0.0014844
Epoch-281, train loss-0.0006510, val loss-0.0012521
Epoch-282, train loss-0.0006504, val loss-0.0010358
Epoch-283, train loss-0.0006501, val loss-0.0017626
Epoch-284, train loss-0.0006506, val loss-0.0022709
Epoch-285, train loss-0.0006508, val loss-0.0012491
Epoch-286, train loss-0.0006500, val loss-0.0012206
Epoch-287, train loss-0.0006501, val loss-0.0013894
Epoch-288, train loss-0.0006501, val loss-0.0015497
Epoch-289, train loss-0.0006494, val loss-0.0016264
Epoch-290, train loss-0.0006502, val loss-0.0014317
Epoch-291, train loss-0.0006496, val loss-0.0015188
Epoch-292, train loss-0.0006494, val loss-0.0016748
Epoch-293, train loss-0.0006493, val loss-0.0017031
Epoch-294, train loss-0.0006496, val loss-0.0017724
Epoch-295, train loss-0.0006489, val loss-0.0017455
Epoch-296, train loss-0.0006486, val loss-0.0020291
Epoch-297, train loss-0.0006488, val loss-0.0015141
Epoch-298, train loss-0.0006488, val loss-0.0015554
Epoch-299, train loss-0.0006484, val loss-0.0017423
Epoch-300, train loss-0.0006486, val loss-0.0018591
Epoch-301, train loss-0.0006478, val loss-0.0014486
Epoch-302, train loss-0.0006480, val loss-0.0014991
Epoch-303, train loss-0.0006479, val loss-0.0015234
Epoch-304, train loss-0.0006484, val loss-0.0013909
Epoch-305, train loss-0.0006472, val loss-0.0017206
Epoch-306, train loss-0.0006476, val loss-0.0015945
Epoch-307, train loss-0.0006479, val loss-0.0015032
Epoch-308, train loss-0.0006471, val loss-0.0017260
Epoch-309, train loss-0.0006474, val loss-0.0016744
Epoch-310, train loss-0.0006479, val loss-0.0009594
Epoch-311, train loss-0.0006473, val loss-0.0009782
Epoch-312, train loss-0.0006472, val loss-0.0008106
Epoch-313, train loss-0.0006468, val loss-0.0007317
Epoch-314, train loss-0.0006469, val loss-0.0008280
Epoch-315, train loss-0.0006459, val loss-0.0009523
Epoch-316, train loss-0.0006463, val loss-0.0013270
Epoch-317, train loss-0.0006468, val loss-0.0015280
Epoch-318, train loss-0.0006468, val loss-0.0017731
Epoch-319, train loss-0.0006458, val loss-0.0018441
Epoch-320, train loss-0.0006466, val loss-0.0020632
Epoch-321, train loss-0.0006465, val loss-0.0016200
Epoch-322, train loss-0.0006461, val loss-0.0015142
Epoch-323, train loss-0.0006455, val loss-0.0020815
Epoch-324, train loss-0.0006454, val loss-0.0020633
Epoch-325, train loss-0.0006455, val loss-0.0017447
Epoch-326, train loss-0.0006458, val loss-0.0017464
Epoch-327, train loss-0.0006451, val loss-0.0023328
Epoch-328, train loss-0.0006452, val loss-0.0028098
Epoch-329, train loss-0.0006452, val loss-0.0032094
Epoch-330, train loss-0.0006450, val loss-0.0011869
Epoch-331, train loss-0.0006447, val loss-0.0009291
Epoch-332, train loss-0.0006439, val loss-0.0009510
Epoch-333, train loss-0.0006441, val loss-0.0008433
Epoch-334, train loss-0.0006438, val loss-0.0008368
Epoch-335, train loss-0.0006441, val loss-0.0009838
Epoch-336, train loss-0.0006447, val loss-0.0009519
Epoch-337, train loss-0.0006439, val loss-0.0008051
Epoch-338, train loss-0.0006450, val loss-0.0009405
Epoch-339, train loss-0.0006445, val loss-0.0009283
Epoch-340, train loss-0.0006440, val loss-0.0010877
Epoch-341, train loss-0.0006443, val loss-0.0008012
Epoch-342, train loss-0.0006443, val loss-0.0008376
Epoch-343, train loss-0.0006433, val loss-0.0007848
Epoch-344, train loss-0.0006443, val loss-0.0007590
Epoch-345, train loss-0.0006434, val loss-0.0008360
Epoch-346, train loss-0.0006438, val loss-0.0007303
Epoch-347, train loss-0.0006430, val loss-0.0007041
Epoch-348, train loss-0.0006428, val loss-0.0007428
Epoch-349, train loss-0.0006432, val loss-0.0007291
Epoch-350, train loss-0.0006429, val loss-0.0009341
Epoch-351, train loss-0.0006426, val loss-0.0008192
Epoch-352, train loss-0.0006430, val loss-0.0008730
Epoch-353, train loss-0.0006429, val loss-0.0007904
Epoch-354, train loss-0.0006438, val loss-0.0007887
Epoch-355, train loss-0.0006425, val loss-0.0007687
Epoch-356, train loss-0.0006425, val loss-0.0006919
Epoch-357, train loss-0.0006418, val loss-0.0006992
Epoch-358, train loss-0.0006423, val loss-0.0007704
Epoch-359, train loss-0.0006415, val loss-0.0007157
Epoch-360, train loss-0.0006419, val loss-0.0007037
Epoch-361, train loss-0.0006423, val loss-0.0007525
Epoch-362, train loss-0.0006419, val loss-0.0007869
Epoch-363, train loss-0.0006428, val loss-0.0007921
Epoch-364, train loss-0.0006419, val loss-0.0008558
Epoch-365, train loss-0.0006417, val loss-0.0007140
Epoch-366, train loss-0.0006415, val loss-0.0006948
Epoch-367, train loss-0.0006413, val loss-0.0007156
Epoch-368, train loss-0.0006406, val loss-0.0006999
Epoch-369, train loss-0.0006417, val loss-0.0007171
Epoch-370, train loss-0.0006413, val loss-0.0007826
Epoch-371, train loss-0.0006408, val loss-0.0007954
Epoch-372, train loss-0.0006410, val loss-0.0007605
Epoch-373, train loss-0.0006408, val loss-0.0008205
Epoch-374, train loss-0.0006405, val loss-0.0007352
Epoch-375, train loss-0.0006402, val loss-0.0007691
Epoch-376, train loss-0.0006401, val loss-0.0006960
Epoch-377, train loss-0.0006405, val loss-0.0006996
Epoch-378, train loss-0.0006403, val loss-0.0007642
Epoch-379, train loss-0.0006401, val loss-0.0017174
Epoch-380, train loss-0.0006402, val loss-0.0021751
Epoch-381, train loss-0.0006400, val loss-0.0023815
Epoch-382, train loss-0.0006398, val loss-0.0021432
Epoch-383, train loss-0.0006401, val loss-0.0024985
Epoch-384, train loss-0.0006397, val loss-0.0027720
Epoch-385, train loss-0.0006394, val loss-0.0023947
Epoch-386, train loss-0.0006390, val loss-0.0024229
Epoch-387, train loss-0.0006401, val loss-0.0022829
Epoch-388, train loss-0.0006392, val loss-0.0025731
Epoch-389, train loss-0.0006387, val loss-0.0023388
Epoch-390, train loss-0.0006404, val loss-0.0019078
Epoch-391, train loss-0.0006393, val loss-0.0024253
Epoch-392, train loss-0.0006391, val loss-0.0015244
Epoch-393, train loss-0.0006386, val loss-0.0021828
Epoch-394, train loss-0.0006403, val loss-0.0023108
Epoch-395, train loss-0.0006390, val loss-0.0027358
Epoch-396, train loss-0.0006387, val loss-0.0031334
Epoch-397, train loss-0.0006386, val loss-0.0027736
Epoch-398, train loss-0.0006386, val loss-0.0025063
Epoch-399, train loss-0.0006386, val loss-0.0019400
Epoch-400, train loss-0.0006385, val loss-0.0025307
Epoch-401, train loss-0.0006386, val loss-0.0031009
Epoch-402, train loss-0.0006374, val loss-0.0023246
Epoch-403, train loss-0.0006379, val loss-0.0022059
Epoch-404, train loss-0.0006388, val loss-0.0021644
Epoch-405, train loss-0.0006382, val loss-0.0020549
Epoch-406, train loss-0.0006379, val loss-0.0021187
Epoch-407, train loss-0.0006378, val loss-0.0021677
Epoch-408, train loss-0.0006386, val loss-0.0020768
Epoch-409, train loss-0.0006377, val loss-0.0027969
Epoch-410, train loss-0.0006376, val loss-0.0021571
Epoch-411, train loss-0.0006376, val loss-0.0020871
Epoch-412, train loss-0.0006368, val loss-0.0026718
Epoch-413, train loss-0.0006373, val loss-0.0019943
Epoch-414, train loss-0.0006373, val loss-0.0021254
Epoch-415, train loss-0.0006371, val loss-0.0020603
Epoch-416, train loss-0.0006385, val loss-0.0021409
Epoch-417, train loss-0.0006369, val loss-0.0019184
Epoch-418, train loss-0.0006370, val loss-0.0023295
Epoch-419, train loss-0.0006376, val loss-0.0019339
Epoch-420, train loss-0.0006374, val loss-0.0020014
Epoch-421, train loss-0.0006371, val loss-0.0011278
Epoch-422, train loss-0.0006366, val loss-0.0012981
Epoch-423, train loss-0.0006366, val loss-0.0015451
Epoch-424, train loss-0.0006369, val loss-0.0013667
Epoch-425, train loss-0.0006358, val loss-0.0012964
Epoch-426, train loss-0.0006359, val loss-0.0016420
Epoch-427, train loss-0.0006368, val loss-0.0014160
Epoch-428, train loss-0.0006361, val loss-0.0015195
Epoch-429, train loss-0.0006354, val loss-0.0016030
Epoch-430, train loss-0.0006365, val loss-0.0013680
Epoch-431, train loss-0.0006362, val loss-0.0014616
Epoch-432, train loss-0.0006361, val loss-0.0017326
Epoch-433, train loss-0.0006358, val loss-0.0016729
Epoch-434, train loss-0.0006353, val loss-0.0017106
Epoch-435, train loss-0.0006362, val loss-0.0011744
Epoch-436, train loss-0.0006363, val loss-0.0017454
Epoch-437, train loss-0.0006360, val loss-0.0014270
Epoch-438, train loss-0.0006358, val loss-0.0015523
Epoch-439, train loss-0.0006363, val loss-0.0009666
Epoch-440, train loss-0.0006355, val loss-0.0012429
Epoch-441, train loss-0.0006356, val loss-0.0029512
Epoch-442, train loss-0.0006378, val loss-0.0029110
Epoch-443, train loss-0.0006348, val loss-0.0037233
Epoch-444, train loss-0.0006359, val loss-0.0023276
Epoch-445, train loss-0.0006351, val loss-0.0016325
Epoch-446, train loss-0.0006341, val loss-0.0016558
Epoch-447, train loss-0.0006345, val loss-0.0018879
Epoch-448, train loss-0.0006343, val loss-0.0011957
Epoch-449, train loss-0.0006345, val loss-0.0017326
Epoch-450, train loss-0.0006346, val loss-0.0013483
Epoch-451, train loss-0.0006347, val loss-0.0016897
Epoch-452, train loss-0.0006349, val loss-0.0016349
Epoch-453, train loss-0.0006348, val loss-0.0016806
Epoch-454, train loss-0.0006345, val loss-0.0007202
Epoch-455, train loss-0.0006350, val loss-0.0008216
Epoch-456, train loss-0.0006350, val loss-0.0006925
Epoch-457, train loss-0.0006345, val loss-0.0007929
Epoch-458, train loss-0.0006333, val loss-0.0008305
Epoch-459, train loss-0.0006343, val loss-0.0007152
Epoch-460, train loss-0.0006349, val loss-0.0012600
Epoch-461, train loss-0.0006343, val loss-0.0017215
Epoch-462, train loss-0.0006333, val loss-0.0015415
Epoch-463, train loss-0.0006338, val loss-0.0027011
Epoch-464, train loss-0.0006338, val loss-0.0022554
Epoch-465, train loss-0.0006336, val loss-0.0024350
Epoch-466, train loss-0.0006336, val loss-0.0028362
Epoch-467, train loss-0.0006338, val loss-0.0018879
Epoch-468, train loss-0.0006335, val loss-0.0024214
Epoch-469, train loss-0.0006340, val loss-0.0016268
Epoch-470, train loss-0.0006338, val loss-0.0016066
Epoch-471, train loss-0.0006338, val loss-0.0022314
Epoch-472, train loss-0.0006334, val loss-0.0017922
Epoch-473, train loss-0.0006344, val loss-0.0019028
Epoch-474, train loss-0.0006321, val loss-0.0023300
Epoch-475, train loss-0.0006332, val loss-0.0022808
Epoch-476, train loss-0.0006327, val loss-0.0015713
Epoch-477, train loss-0.0006323, val loss-0.0014672
Epoch-478, train loss-0.0006332, val loss-0.0024779
Epoch-479, train loss-0.0006333, val loss-0.0016722
Epoch-480, train loss-0.0006324, val loss-0.0026006
Epoch-481, train loss-0.0006334, val loss-0.0026860
Epoch-482, train loss-0.0006321, val loss-0.0014505
Epoch-483, train loss-0.0006330, val loss-0.0025263
Epoch-484, train loss-0.0006315, val loss-0.0017645
Epoch-485, train loss-0.0006326, val loss-0.0017804
Epoch-486, train loss-0.0006313, val loss-0.0019227
Epoch-487, train loss-0.0006324, val loss-0.0025010
Epoch-488, train loss-0.0006321, val loss-0.0019775
Epoch-489, train loss-0.0006319, val loss-0.0014264
Epoch-490, train loss-0.0006324, val loss-0.0013945
Epoch-491, train loss-0.0006321, val loss-0.0019897
Epoch-492, train loss-0.0006321, val loss-0.0022555
Epoch-493, train loss-0.0006324, val loss-0.0016637
Epoch-494, train loss-0.0006319, val loss-0.0031477
Epoch-495, train loss-0.0006315, val loss-0.0037484
Epoch-496, train loss-0.0006316, val loss-0.0034053
Epoch-497, train loss-0.0006317, val loss-0.0028928
Epoch-498, train loss-0.0006319, val loss-0.0023785
Epoch-499, train loss-0.0006311, val loss-0.0044443
Epoch-500, train loss-0.0006315, val loss-0.0042166
Epoch-501, train loss-0.0006310, val loss-0.0049436
Epoch-502, train loss-0.0006314, val loss-0.0050325
Epoch-503, train loss-0.0006307, val loss-0.0056648
Epoch-504, train loss-0.0006315, val loss-0.0054120
Epoch-505, train loss-0.0006302, val loss-0.0055569
Epoch-506, train loss-0.0006308, val loss-0.0050343
Epoch-507, train loss-0.0006312, val loss-0.0051614
Epoch-508, train loss-0.0006302, val loss-0.0051192
Epoch-509, train loss-0.0006302, val loss-0.0047966
Epoch-510, train loss-0.0006316, val loss-0.0052260
Epoch-511, train loss-0.0006308, val loss-0.0065769
Epoch-512, train loss-0.0006306, val loss-0.0056048
Epoch-513, train loss-0.0006303, val loss-0.0068217
Epoch-514, train loss-0.0006306, val loss-0.0062456
